method	contrast_id	level_a	level_b	feature_id	gene_id	p_value	q_value	n_junctions	mapping_complete	short_read_effect_norm	native_effect_dot_product	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	block_id	gene_name	event_type	n_paths	n_mappable_paths	n_mapped_transcripts	original_effect_norm	replicate_1_cosine	replicate_2_cosine	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication	statistic	raw_p_value	rank	p_tie_size	n_evaluable	n_agreement	n_observed	cumulative_agreement	p_value_pairwise
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Rabep1_chr11_70775590_+	ENSMUSG00000020817	0.0007067960403697	0.0071823381861643	2.0	True	0.0731271214605247	NA	0.061014464527081	0.0044618121583207	1.0	True	0.0046226449496101	0.004851319282155	True	211.79	77.53999999999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	1	131	49	75	0.6533333333333333	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Stim2_chr5_54267878_+	ENSMUSG00000039156	0.0007394973974512	0.006716290507773	2.0	True	0.1224716855693557	NA	0.132057614369467	0.0161733186240966	1.0000000000000002	True	0.0080719793674523	0.0294333004330692	True	1460.66	531.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76	1	131	50	76	0.6578947368421053	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Prrc2b_chr2_32120622_+	ENSMUSG00000039262	0.0007723998358454	0.0069825450409704	2.0	True	0.0103751742326068	NA	0.1855154694597755	-0.001924755318489	-1.0	False	-0.001404596518293	-0.0023058282300426	False	64.16	23.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77	1	131	50	77	0.6493506493506493	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Mink1_chr11_70495009_+	ENSMUSG00000020827	0.0008010075831519	0.0082941484846521	2.0	True	0.0257231021754749	NA	0.2505680331698481	0.0064453871191358	1.0000000000000002	True	0.0063928651699117	0.0064613034715911	True	75.96000000000001	16.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78	1	131	51	78	0.6538461538461539	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Ubr3_chr2_69824019_+	ENSMUSG00000044308	0.0008093506691723	0.0072389701394554	2.0	True	0.3557729770915119	NA	0.1518887389107695	-0.0540379088289598	-1.0	False	-0.0154222422328126	-0.0711376315911953	False	30.89	7.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79	1	131	51	79	0.6455696202531646	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Cacna2d1_chr5_16547680_+	ENSMUSG00000040118	0.0008130105981559	0.0080691892293379	2.0	True	0.0173284809957444	NA	0.2365075144753563	-0.0040983159699369	-1.0	False	-0.0143556738004269	0.0004183331075151	False	71.97	24.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	1	131	51	80	0.6375	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Prrc2b_chr2_32120622_+	ENSMUSG00000039262	0.0008402809054242	0.0086176478998348	2.0	True	0.0103751742326068	NA	0.1431055047156642	-0.0014847445450701	-1.0	False	-0.0013206565176538	-0.0016726651092756	False	148.0	57.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81	1	131	51	81	0.6296296296296297	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Mink1_chr11_70495009_+	ENSMUSG00000020827	0.000897670950863	0.0087324574326261	2.0	True	0.0626652454728434	NA	0.2505680331698481	-0.0157019073062361	-1.0	False	-0.015573956143177	-0.0157406818726488	False	138.89	64.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82	1	131	51	82	0.6219512195121951	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Stim2_chr5_54267878_+	ENSMUSG00000039156	0.0009084885249069	0.0080161605198497	2.0	True	0.101847737784748	NA	0.2025644352407682	0.0206307294849173	1.0000000000000002	True	-0.0184085171132774	0.0378825913056936	False	143.0	24.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83	1	131	52	83	0.6265060240963856	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Ift57_chr16_49522216_+	ENSMUSG00000032965	0.0009344149735671	0.0082163049108886	2.0	True	0.0297146012037082	NA	0.0982450779295197	-0.0029193133109029	-1.0	False	0.0004054472322054	-0.0050040852111349	False	1405.7200000000005	481.6700000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84	1	131	52	84	0.6190476190476191	NA
Paired junction CLR	cell_type__EX_cortical__EX_thalamus	EX_cortical	EX_thalamus	Bag6_chr17_35358210_+	ENSMUSG00000024392	0.0009642198889998	0.0105955082286277	2.0	True	0.0826386338088742	NA	0.0509619461012416	-0.004211425602048	-1.0	False	-0.0499512797415789	-0.0015816490064047	False	23.2	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	1	131	52	85	0.611764705882353	NA
Paired junction CLR	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	Nop58_chr1_59750429_+	ENSMUSG00000026020	0.0010263011598406	0.0129752942011766	2.0	True	0.0558333883641999	NA	0.1629318209717541	-0.0090970356372022	-1.0000000000000002	False	0.0157331169480767	-0.0136271814481803	False	30.43	5.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86	1	131	52	86	0.6046511627906976	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Homer1_chr13_93524031_+	ENSMUSG00000007617	0.0010463723507379	0.0103838846921785	2.0	True	0.0648864213075195	NA	0.1703456709596411	0.0110531209737993	1.0	True	NA	0.0160976425718725	NA	26.840000000000003	8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87	1	131	53	87	0.6091954022988506	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Kcnt2_chr1_140437121_+	ENSMUSG00000052726	0.0010501644351252	0.0104094821144518	2.0	True	0.0094820962461741	NA	0.070003976426926	-0.000663784442095	-1.0	False	-0.0010944309116442	0.0007548939773339	False	20.33	4.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	1	131	53	88	0.6022727272727273	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Dctn1_chr6_83174472_+	ENSMUSG00000031865	0.0010902306972362	0.0107445927727622	2.0	True	0.0760693057083094	NA	0.1598473643114809	-0.0121594780224775	-1.0000000000000002	False	-0.0407871156178413	0.027183892360465	False	378.68	76.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89	1	131	53	89	0.5955056179775281	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Phf20l1_chr15_66475875_+	ENSMUSG00000072501	0.0013679690489026	0.0113887543709847	2.0	True	0.3953448053644084	NA	0.001132967835835	-0.0004479129485423	-1.0	False	0.0587680213052814	-0.0385363022551473	False	61.14000000000001	25.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	1	131	53	90	0.5888888888888889	NA
Paired junction CLR	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	Bag6_chr17_35358210_+	ENSMUSG00000024392	0.001403022540335	0.0167871493447527	2.0	True	0.0221894513292154	NA	0.1584427396524013	0.0035157574599845	1.0	True	-0.0001382137145621	0.003732782881362	False	341.39	22.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91	1	131	54	91	0.5934065934065934	NA
Paired junction CLR	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	Cacna2d1_chr5_16547680_+	ENSMUSG00000040118	0.0015362368058117	0.0180203097697765	2.0	True	0.0173284809957444	NA	0.2696385585422532	0.0046724266374193	1.0000000000000002	True	NA	0.0058470631041731	NA	129.11	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92	1	131	55	92	0.5978260869565217	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_pyramidal	EX_cortical	EX_hippocampus_pyramidal	Bag6_chr17_35358210_+	ENSMUSG00000024392	0.0018010541386794	0.0156058480734867	2.0	True	0.0744962064548029	NA	0.0246615966730916	0.0018371953972637	1.0	True	0.0053509462485976	-0.000955506304125	False	168.5	77.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93	1	131	56	93	0.6021505376344086	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Fam172a_chr13_77907546_+	ENSMUSG00000064138	0.0018242453087478	0.0163199151091273	2.0	True	0.0685249679345359	NA	0.0203965426939227	0.0013976724340764	1.0000000000000002	True	0.0044268592114938	0.000514324760633	True	175.72	49.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94	1	131	57	94	0.6063829787234043	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	U2af2_chr7_5078466_+	ENSMUSG00000030435	0.0019047636392967	0.0151429766227933	2.0	True	0.1762584865868718	NA	0.0270456359679954	0.0047670228644983	1.0	True	-0.0100469459519907	0.0235767697455923	False	161.01	78.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	1	131	58	95	0.6105263157894737	NA
Paired junction CLR	cell_type__EX_cortical__EX_thalamus	EX_cortical	EX_thalamus	Clta_chr4_44031399_+	ENSMUSG00000028478	0.0019776328380794	0.0197737831647862	2.0	True	0.1623681617309622	NA	0.0591218091945483	0.0095994994771275	1.0	True	0.0041862557839111	0.0117025927101134	True	167.20000000000002	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96	1	131	59	96	0.6145833333333334	NA
Paired junction CLR	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	Prrc2b_chr2_32120622_+	ENSMUSG00000039262	0.0021182314206784	0.0234226277214761	2.0	True	0.0090283041732038	NA	0.0577325050333093	-0.0005212266161217	-1.0	False	-0.0010372137880353	-0.0005910166405772	False	80.84	6.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97	1	131	59	97	0.6082474226804123	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Ptpre_chr7_135253818_+	ENSMUSG00000041836	0.0023168765958541	0.0179393836034998	2.0	True	0.058925565098879	NA	0.0097602898113618	-0.0005751305926633	-1.0	False	-0.0014319763195325	0.0008543503519923	False	163.23000000000002	55.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98	1	131	59	98	0.6020408163265306	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_pyramidal	EX_cortical	EX_hippocampus_pyramidal	Dctn1_chr6_83174472_+	ENSMUSG00000031865	0.0024572539676842	0.0205925170957099	2.0	True	0.0182115984498968	NA	0.2677628947244317	-0.0048763903185033	-1.0	False	NA	NA	NA	29.58	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99	1	131	59	99	0.5959595959595959	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Svbp_chr4_119053068_+	ENSMUSG00000028643	0.0027168286035027	0.0205793244835972	2.0	True	0.0217276619296484	NA	0.0046947625052068	-0.0001020062125531	-1.0000000000000002	False	-0.0002603632453383	2.753365069853505e-05	False	799.0	262.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	1	131	59	100	0.59	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	1110004F10Rik_chr7_115702445_+	ENSMUSG00000030663	0.0028177035367022	0.0242059373841431	2.0	True	0.0434846619178665	NA	0.0003893545406015	1.6930950564246198e-05	1.0	True	4.841489422095501e-05	NA	NA	1616.17	608.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101	1	131	60	101	0.594059405940594	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Afdn_chr17_14049190_+	ENSMUSG00000068036	0.002850375284462	0.0215024212032775	2.0	True	0.0660062051477888	NA	0.0650722283535572	-0.0042951708541286	-1.0	False	-0.0168460900833639	0.0101372802112242	False	177.88	82.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	102	1	131	60	102	0.5882352941176471	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Dctn1_chr6_83174472_+	ENSMUSG00000031865	0.0028658043611095	0.0216040569038181	2.0	True	0.0093450557390937	NA	0.2677628947244317	-0.0025022591760608	-1.0	False	NA	-0.0033395202828349	NA	639.4	285.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	103	1	131	60	103	0.5825242718446602	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Rabep1_chr11_70775590_+	ENSMUSG00000020817	0.0029083749178992	0.0218691072974307	2.0	True	0.011725692281861	NA	0.008044124711023	-9.432293103837062e-05	-1.0	False	0.0004361307214462	-0.0005015811515829	False	358.05	178.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104	1	131	60	104	0.5769230769230769	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Cops6_chr5_138159636_+	ENSMUSG00000019494	0.0030199647839276	0.0249861275535095	2.0	True	0.0077701153297179	NA	0.0052700344972247	-4.0948775835028845e-05	-1.0	False	-0.0002542193190497	8.206598725597049e-05	False	5416.0	2413.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105	1	131	60	105	0.5714285714285714	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Lrrcc1_chr3_14610555_+	ENSMUSG00000027550	0.0030712736864593	0.0228565677852138	2.0	True	0.0075955204117225	NA	0.1585324217632311	-0.0012041362454224	-1.0	False	-0.0022275255455806	-0.0001223924666887	False	72.06	30.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106	1	131	60	106	0.5660377358490566	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Rabep1_chr11_70775590_+	ENSMUSG00000020817	0.0030818034390329	0.0261405145461054	2.0	True	0.1390049128954395	NA	0.0353933406771578	-0.0049198482379069	-0.9999999999999998	False	0.021508943102614	-0.021917215586645	False	41.05	15.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	107	1	131	60	107	0.5607476635514018	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Rabep1_chr11_70775590_+	ENSMUSG00000020817	0.0032554949696559	0.0236327986766357	2.0	True	0.0165585789656008	NA	0.0014596044071315	2.416897483402668e-05	1.0	True	-0.0002464192481116	0.0003847328125825	False	75.94	19.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	108	1	131	61	108	0.5648148148148148	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Cdk11b_chr4_155711230_+	ENSMUSG00000029062	0.0035693907370628	0.025493012912769	2.0	True	0.1481382419451152	NA	0.005114708844813	0.0007576839763317	1.0	True	0.0426021604048074	-0.0836604922572381	False	50.03	9.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109	1	131	62	109	0.5688073394495413	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Chl1_chr6_103692228_+	ENSMUSG00000030077	0.0035763908084971	0.0255265182561295	2.0	True	0.4399835548330352	NA	1.0286093687794262	0.4525712066101364	1.0	True	0.4613536974973455	0.4468462788340591	True	449.22	179.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	110	1	131	63	110	0.5727272727272728	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Celf3_chr3_94395833_+	ENSMUSG00000028137	0.0038113274620654	0.0273326626565265	2.0	True	0.0252948767253724	NA	0.0061210603086438	-0.0001548314659357	-1.0000000000000002	False	NA	-0.0039026533484364	NA	42.66	6.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111	1	131	63	111	0.5675675675675675	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Bag6_chr17_35358210_+	ENSMUSG00000024392	0.0040290934486962	0.0287264738847008	2.0	True	0.015070652495493	NA	0.0434288773640914	-0.0006545015190236	-1.0	False	-0.0005787039724418	-0.0008587546135345	False	1268.71	431.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112	1	131	63	112	0.5625	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_pyramidal	EX_cortical	EX_hippocampus_pyramidal	Mink1_chr11_70495009_+	ENSMUSG00000020827	0.0040938181443118	0.0325489400398506	2.0	True	0.0257231021754749	NA	0.2505680331698481	0.0064453871191358	1.0000000000000002	True	0.0063928651699117	0.0064613034715911	True	21.92	7.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	113	1	131	64	113	0.5663716814159292	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Krit1_chr5_3890873_+	ENSMUSG00000000600	0.0041770979470052	0.0329459351762186	2.0	True	0.1016438359322876	NA	0.2469971193000495	0.0251057346698819	1.0	True	0.0429425907864291	0.0091705732565642	True	70.8	32.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	114	1	131	65	114	0.5701754385964912	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_pyramidal	EX_cortical	EX_hippocampus_pyramidal	Fam172a_chr13_77907546_+	ENSMUSG00000064138	0.0045771480081336	0.0358158436126067	2.0	True	0.0685249679345359	NA	0.0334750342262523	0.0022938756469614	1.0	True	0.0009623428337607	0.0051251397337831	True	21.48	9.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	115	1	131	66	115	0.5739130434782609	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Znrf1_chr8_112345837_+	ENSMUSG00000033545	0.0046643445147597	0.032520846477908	2.0	True	0.1562119186933525	NA	0.0032902804654628	0.0005139810245492	1.0	True	2.1444089887450232e-05	NA	NA	167.32999999999998	66.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	116	1	131	67	116	0.5775862068965517	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Kifap3_chr1_163743293_+	ENSMUSG00000026585	0.0047159370748338	0.0364083113233076	2.0	True	0.4160799624481954	NA	0.7586342167013184	0.3156524963970006	1.0	True	0.2970504409490391	0.3240351864356527	True	256.01	124.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	117	1	131	68	117	0.5811965811965812	NA
Paired junction CLR	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	Rabep1_chr11_70775590_+	ENSMUSG00000020817	0.0048470415726388	0.0458143877600506	2.0	True	0.001305171295954	NA	0.0219599183963037	-2.8661455152348024e-05	-1.0	False	-0.0001139266380203	-6.367970949591844e-05	False	34.9	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	118	1	131	68	118	0.576271186440678	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Phf21a_chr2_92051816_+	ENSMUSG00000058318	0.0049325737858076	0.0334157694705205	2.0	True	0.2733353944082452	NA	0.0886280310711581	-0.0242251778284612	-1.0	False	-0.0375959573587414	-0.0218694912010129	False	129.39	57.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119	1	131	68	119	0.5714285714285714	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Fxr1_chr3_34122309_+	ENSMUSG00000027680	0.0050024895948034	0.0338272323915271	2.0	True	0.5681374575749957	NA	0.1662913130373724	-0.0944763238058604	-1.0	False	0.0176380342095589	-0.1753325930387954	False	198.8	80.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120	1	131	68	120	0.5666666666666667	NA
Paired junction CLR	cell_type__EX_cortical__EX_thalamus	EX_cortical	EX_thalamus	Cops6_chr5_138159636_+	ENSMUSG00000019494	0.0052543107489065	0.0465458839318758	2.0	True	0.0348376009725483	NA	0.1385705421140592	-0.0048274652527193	-1.0	False	-0.0044778026005652	-0.0049452746994298	False	74.0	26.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	121	1	131	68	121	0.5619834710743802	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Exosc10_chr4_148662874_+	ENSMUSG00000017264	0.0053202271428147	0.0422077909370808	2.0	True	0.0955085200977663	NA	0.0514967017375229	0.0049183737728668	1.0	True	-0.0031887980637087	0.0108736110016327	False	208.83	52.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	122	1	131	69	122	0.5655737704918032	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Stim2_chr5_54267878_+	ENSMUSG00000039156	0.0053518281814396	0.0424192918831743	2.0	True	0.0792596044968444	NA	0.1254961844350575	0.0099467779441857	1.0	True	0.0060281115589828	0.0176877447854418	True	1516.66	677.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	123	1	131	70	123	0.5691056910569106	NA
Paired junction CLR	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	Phf20l1_chr15_66475875_+	ENSMUSG00000072501	0.0054678672000965	0.0432148658029393	2.0	True	0.3675906523096636	NA	0.0568710404649349	0.0209052628620346	1.0	True	0.0771916943367181	-0.0482169727578118	False	75.72999999999999	28.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124	1	131	71	124	0.5725806451612904	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Sort1_chr3_108263546_+	ENSMUSG00000068747	0.0056755448049315	0.037641765664861	2.0	True	0.1743684985109866	NA	0.0023272099793826	0.0004057921098247	1.0000000000000002	True	-0.0281392445150505	0.0163213748292848	False	74.5	28.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125	1	131	72	125	0.576	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Prrc2b_chr2_32120622_+	ENSMUSG00000039262	0.0057372974881302	0.0383551534254905	2.0	True	0.0243373404801872	NA	0.1041544761733439	0.0025348429491662	1.0000000000000002	True	0.0027505328786638	0.0025222941002624	True	196.08	88.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126	1	131	73	126	0.5793650793650794	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Dctn1_chr6_83174472_+	ENSMUSG00000031865	0.0058448194894844	0.0435074861086547	2.0	True	0.0828036560053242	NA	0.2640284254845161	0.0218625189194472	1.0	True	-0.0010134448289509	0.0295904590023861	False	897.5000000000001	273.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127	1	131	74	127	0.5826771653543307	NA
Paired junction CLR	cell_type__ASC__EX_cortical	ASC	EX_cortical	Afdn_chr17_14069369_+	ENSMUSG00000068036	0.0058595312114654	0.0386995084073845	2.0	True	0.5494197712918738	NA	0.1624825086207896	0.0892711027253641	1.0	True	0.0455636078044752	0.1343157675138862	True	38.46	18.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	128	1	131	75	128	0.5859375	NA
Paired junction CLR	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	Fam172a_chr13_77907546_+	ENSMUSG00000064138	0.0060106206193983	0.0398926046398048	2.0	True	0.0121613839269125	NA	0.0767336865995222	0.0009331878228641	1.0	True	0.0015405629519636	0.0009095778350623	True	135.91	48.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	129	1	131	76	129	0.5891472868217055	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Agfg1_chr1_82871144_+	ENSMUSG00000026159	0.0062744374307482	0.0462834255057302	3.0	True	0.4913412851553985	NA	0.3550506444166466	0.1741813665405142	0.9984541600753284	True	0.1248594269084775	0.2277793795494562	True	393.49	157.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130	1	131	77	130	0.5923076923076923	NA
Paired junction CLR	cell_type__EX_cortical__ODC	EX_cortical	ODC	Opa1_chr16_29408498_+	ENSMUSG00000038084	0.0068640164131885	0.0496283091242928	2.0	True	0.3836033066244906	NA	0.4161603821888677	0.1596404986937614	1.0	True	0.1799722923115497	0.1431554283707899	True	155.17000000000002	67.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	131	1	131	78	131	0.5954198473282443	NA
