test_id	feature_id	feature_type	start	end	path_numbers	primer	low_cell_type	high_cell_type	n_common_subjects	fitted_delta	observed_delta	observed_delta_se	minimum_total_denominator
ENSMUSG00000023033.15:B1	J:100768949-100834151	junction	100768949	100834151	2	random hexamer	INH_medium_spiny	INH_midbrain	4	0.0682291218729349	0.059310134310134266	0.17999519807242678	63.0
ENSMUSG00000023473.14:B1	E:108709886-108709892	exon	108709886	108709892	2	random hexamer	INH_midbrain	INH_medium_spiny	4	0.09421423165909691	-0.019221166805861417	0.08351696584729598	11.088954056695993
ENSMUSG00000023473.14:B1	J:108709527-108709886	junction	108709527	108709886	2	random hexamer	EX_cortical	INH_migrating_interneuron	3	0.05268681295059343	0.0	0.0	18.0
ENSMUSG00000023473.14:B1	J:108709527-108709892	junction	108709527	108709892	1	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.05268681295059341	0.0	0.0	18.0
ENSMUSG00000023868.18:B1	E:8744203-8744647	exon	8744203	8744647	1	poly(dT)	INH_medium_spiny	EX_cortical	3	0.17029283048354146	0.6952414123789487	0.23058542564816073	7.132231404958677
ENSMUSG00000023868.18:B1	E:8744203-8744647	exon	8744203	8744647	1	random hexamer	INH_medium_spiny	EX_cortical	12	0.17531298152417985	0.6449731946076073	0.10238205730159115	73.02479338842977
ENSMUSG00000023868.18:B1	E:8745632-8745947	exon	8745632	8745947	2	random hexamer	INH_medium_spiny	EX_cortical	12	0.06521929808551567	0.7182487410848216	0.1138341897144042	73.02479338842977
ENSMUSG00000023868.18:B1	E:8975793-8975925	exon	8975793	8975925	2	random hexamer	INH_medium_spiny	EX_cortical	12	0.06521929808551567	0.8297759316001532	0.06140842823491156	73.02479338842977
ENSMUSG00000023868.18:B1	E:9020524-9020977	exon	9020524	9020977	3	poly(dT)	EX_cortical	INH_medium_spiny	3	0.07916227049790286	0.5241879765378874	0.1660258374066201	7.132231404958677
ENSMUSG00000023868.18:B1	E:9020524-9020977	exon	9020524	9020977	3	random hexamer	EX_cortical	INH_medium_spiny	12	0.16904740732564505	0.22936667529322885	0.1326284059679688	73.02479338842977
ENSMUSG00000023868.18:B1	E:9099257-9099311	exon	9099257	9099311	5	poly(dT)	EX_cortical	INH_medium_spiny	3	0.05070523368271826	0.0	0.0	7.132231404958677
ENSMUSG00000023868.18:B1	E:9099257-9099311	exon	9099257	9099311	5	random hexamer	EX_cortical	INH_medium_spiny	12	0.051868558311983594	0.01218212904331279	0.03721202761805561	73.02479338842977
ENSMUSG00000023868.18:B1	J:8744647-9117692	junction	8744647	9117692	1	poly(dT)	INH_medium_spiny	EX_cortical	12	0.18969436984058627	0.016666666666666666	0.01666666666666667	125.0
ENSMUSG00000023868.18:B1	J:8744647-9117692	junction	8744647	9117692	1	random hexamer	INH_medium_spiny	EX_cortical	11	0.23449950767671002	-0.0032638639358006914	0.012425079307190882	107.0
ENSMUSG00000023868.18:B1	J:8975925-9117692	junction	8975925	9117692	2	poly(dT)	INH_medium_spiny	EX_cortical	13	0.08350340810290932	0.6301150882715869	0.07902069874693936	128.0
ENSMUSG00000023868.18:B1	J:9020977-9117692	junction	9020977	9117692	3	poly(dT)	EX_cortical	INH_medium_spiny	12	0.21385953738593158	0.5465279840143724	0.09430148810155951	119.0
ENSMUSG00000023868.18:B1	J:9020977-9117692	junction	9020977	9117692	3	random hexamer	EX_cortical	INH_medium_spiny	6	0.12152276047179082	0.4991085531131298	0.1348419466680878	36.0
ENSMUSG00000023868.18:B1	J:9099311-9117692	junction	9099311	9117692	5	poly(dT)	EX_cortical	INH_medium_spiny	12	0.07220515355675418	0.0	0.0	119.0
ENSMUSG00000023868.18:B1	J:9099311-9117692	junction	9099311	9117692	5	random hexamer	EX_cortical	INH_medium_spiny	6	0.0942483411285454	0.0	0.0	36.0
ENSMUSG00000024044.20:B1	E:69463804-69463839	exon	69463804	69463839	2	random hexamer	INH_migrating_interneuron	INH_midbrain	4	0.0978465183890517	0.04267536355859711	0.04267536355859711	22.17391304347826
ENSMUSG00000024044.20:B1	E:69463839-69463905	exon	69463839	69463905	2,3	random hexamer	INH_migrating_interneuron	INH_midbrain	4	0.08841748709413166	0.0	0.0	22.17391304347826
ENSMUSG00000024044.20:B1	E:69514853-69514864	exon	69514853	69514864	2,3	random hexamer	INH_migrating_interneuron	INH_midbrain	4	0.08841748709413166	-0.0664079822616408	0.0664079822616408	22.17391304347826
ENSMUSG00000024044.20:B4	E:69580876-69580912	exon	69580876	69580912	2	poly(dT)	EX_cortical	INH_migrating_interneuron	4	0.06376659823907374	-0.4682065886386	0.32379470634066726	7.3505291005291005
ENSMUSG00000024044.20:B4	E:69580876-69580912	exon	69580876	69580912	2	random hexamer	INH_migrating_interneuron	INH_midbrain	8	0.0700053848273602	-0.006837042477118638	0.16832875804467307	43.43783068783068
ENSMUSG00000024044.20:B4	E:69581698-69581890	exon	69581698	69581890	2,3,4	random hexamer	INH_migrating_interneuron	ODC	3	0.20300292318871707	-0.004476781960608171	0.30382159949123916	10.228835978835978
ENSMUSG00000024044.20:B4	E:69590879-69591002	exon	69590879	69591002	2,3	random hexamer	INH_migrating_interneuron	INH_midbrain	8	0.06506798908494271	0.03610847434028422	0.10535431029000636	43.43783068783068
ENSMUSG00000024044.20:B4	J:69577659-69581698	junction	69577659	69581698	4	random hexamer	INH_migrating_interneuron	INH_midbrain	3	0.08973513366854104	0.06666666666666667	0.06666666666666668	33.0
ENSMUSG00000024044.20:B4	J:69577659-69591533	junction	69577659	69591533	1	random hexamer	INH_midbrain	INH_migrating_interneuron	7	0.0810294048591014	0.0	0.0	88.0
ENSMUSG00000024044.20:B4	J:69591002-69591533	junction	69591002	69591533	2,3	random hexamer	INH_migrating_interneuron	INH_midbrain	4	0.07348856071104173	0.0	0.0	43.0
ENSMUSG00000024073.17:B1	E:74835289-74835462	exon	74835289	74835462	1	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.05482832253946896	0.0809349450702751	0.09478274513629896	7.86
ENSMUSG00000024073.17:B4	E:74920371-74920389	exon	74920371	74920389	2	random hexamer	EX_cortical	INH_midbrain	4	0.05165582702902409	-0.5669594548216178	0.30400890140489917	6.216131195252091
ENSMUSG00000024073.17:B5	E:74922325-74922352	exon	74922325	74922352	2	poly(dT)	EX_cortical	EX_cerebellum_granule	3	0.13649038571695696	-0.11104405096919286	0.1974261916627166	9.455623592342342
ENSMUSG00000024073.17:B5	J:74922325-74925430	junction	74922325	74925430	1	poly(dT)	INH_midbrain	EX_cortical	5	0.10268654384832607	0.08170498084291188	0.034870242035266515	40.0
ENSMUSG00000024073.17:B5	J:74922352-74925430	junction	74922352	74925430	2	poly(dT)	EX_cortical	INH_midbrain	5	0.1026865438483261	0.08170498084291189	0.03487024203526652	40.0
ENSMUSG00000024109.19:B1	E:90471219-90471309	exon	90471219	90471309	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.4297051838836589	0.23669092154575405	18.164556962025316
ENSMUSG00000024109.19:B1	E:90471219-90471309	exon	90471219	90471309	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.5306658767755108	0.18867035176511485	10.278481012658228
ENSMUSG00000024109.19:B1	E:90762233-90763300	exon	90762233	90763300	1	poly(dT)	INH_migrating_interneuron	EX_cortical	5	0.05181851794053538	0.14097433942866697	0.07548202761260875	18.164556962025316
ENSMUSG00000024109.19:B1	E:90762233-90763300	exon	90762233	90763300	1	random hexamer	ASC	EX_cortical	5	0.07033178120916957	0.703937231306668	0.0975017123330239	10.278481012658228
ENSMUSG00000024109.19:B1	E:90868168-90868288	exon	90868168	90868288	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.06321147821351208	0.2677640849950512	18.164556962025316
ENSMUSG00000024109.19:B1	E:90868168-90868288	exon	90868168	90868288	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.08636336336336337	0.07627311908974	10.278481012658228
ENSMUSG00000024109.19:B1	E:90872732-90872906	exon	90872732	90872906	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.5361901804863607	0.2858347446153683	18.164556962025316
ENSMUSG00000024109.19:B1	E:90872732-90872906	exon	90872732	90872906	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	-0.1612395153774464	0.21302212004961027	10.278481012658228
ENSMUSG00000024109.19:B1	E:90896098-90896289	exon	90896098	90896289	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.11955369336570727	0.09894014567985898	18.164556962025316
ENSMUSG00000024109.19:B1	E:90896098-90896289	exon	90896098	90896289	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.09044856374699309	0.09044856374699309	10.278481012658228
ENSMUSG00000024109.19:B1	E:90897275-90897657	exon	90897275	90897657	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.2161464707268843	0.16377527113598908	18.164556962025316
ENSMUSG00000024109.19:B1	E:90897275-90897657	exon	90897275	90897657	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.13214518183104568	0.1339691130755373	10.278481012658228
ENSMUSG00000024109.19:B1	E:90904934-90905057	exon	90904934	90905057	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	0.0134497927438619	0.03871062653223738	18.164556962025316
ENSMUSG00000024109.19:B1	E:90904934-90905057	exon	90904934	90905057	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.15700130606717977	0.08443991033200622	10.278481012658228
ENSMUSG00000024109.19:B1	E:90928292-90928319	exon	90928292	90928319	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.43844430738865725	0.1131444392297521	18.164556962025316
ENSMUSG00000024109.19:B1	E:90928292-90928319	exon	90928292	90928319	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.415230528294532	0.17863905228427704	10.278481012658228
ENSMUSG00000024109.19:B1	E:90930847-90931051	exon	90930847	90931051	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	0.08624103483110343	0.2773226810554148	18.164556962025316
ENSMUSG00000024109.19:B1	E:90930847-90931051	exon	90930847	90931051	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.01788285216686235	0.08572203786874355	10.278481012658228
ENSMUSG00000024109.19:B1	E:90937312-90937696	exon	90937312	90937696	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.2651224796393644	0.14125818006470567	18.164556962025316
ENSMUSG00000024109.19:B1	E:90937312-90937696	exon	90937312	90937696	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.1293128892486654	0.20553945792367936	10.278481012658228
ENSMUSG00000024109.19:B1	E:90950418-90950857	exon	90950418	90950857	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.3798457535094854	0.22199634593660617	18.164556962025316
ENSMUSG00000024109.19:B1	E:90950418-90950857	exon	90950418	90950857	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	0.1848669462732812	0.17385523375429737	10.278481012658228
ENSMUSG00000024109.19:B1	E:91008171-91008333	exon	91008171	91008333	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.07961923272250933	0.20827611525831718	18.164556962025316
ENSMUSG00000024109.19:B1	E:91008171-91008333	exon	91008171	91008333	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	-0.12141108376959195	0.1183674852013193	10.278481012658228
ENSMUSG00000024109.19:B1	E:91009394-91009439	exon	91009394	91009439	3	random hexamer	ASC	EX_cortical	5	0.0665848178979351	-0.14793232707679516	0.14186995061861235	10.278481012658228
ENSMUSG00000024109.19:B1	E:91011493-91011795	exon	91011493	91011795	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.3184561868563782	0.17068454690799476	18.164556962025316
ENSMUSG00000024109.19:B1	E:91011493-91011795	exon	91011493	91011795	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	-0.07228340403169008	0.11108339525559732	10.278481012658228
ENSMUSG00000024109.19:B1	E:91298794-91298806	exon	91298794	91298806	2,3,4	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.09855664929045169	-0.2741018413082507	0.20827917208311697	17.974683544303794
ENSMUSG00000024109.19:B1	E:91299542-91299572	exon	91299542	91299572	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	0.027310404378543505	0.14027685318858737	18.164556962025316
ENSMUSG00000024109.19:B1	E:91299542-91299572	exon	91299542	91299572	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	-0.25353956512792164	0.1521297813840524	10.278481012658228
ENSMUSG00000024109.19:B1	E:91302888-91302906	exon	91302888	91302906	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.02438558280199683	0.02893596323483565	18.164556962025316
ENSMUSG00000024109.19:B1	E:91302888-91302906	exon	91302888	91302906	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	-0.38776309087185645	0.19956780155878884	10.278481012658228
ENSMUSG00000024109.19:B1	E:91395382-91396154	exon	91395382	91396154	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.0518185179405354	-0.0241265831875818	0.0241265831875818	18.164556962025316
ENSMUSG00000024109.19:B1	E:91395382-91396154	exon	91395382	91396154	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.07033178120916947	-0.05403265226317333	0.05403265226317333	10.278481012658228
ENSMUSG00000024109.19:B1	E:91396154-91396335	exon	91396154	91396335	4,5	random hexamer	EX_cortical	ASC	5	0.11807480551633968	-0.05615051515604001	0.056150515156040005	10.278481012658228
ENSMUSG00000024109.19:B1	E:91396335-91397033	exon	91396335	91397033	5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.08256899184037256	-0.11520403345256036	0.11520403345256035	18.164556962025316
ENSMUSG00000024109.19:B1	E:91396335-91397033	exon	91396335	91397033	5	random hexamer	EX_cerebellum_granule	EX_cortical	5	0.08294671571178838	0.37235628334207094	0.13177468052095823	24.05063291139241
ENSMUSG00000024109.19:B1	E:91400026-91400161	exon	91400026	91400161	5	poly(dT)	EX_cortical	INH_migrating_interneuron	5	0.08256899184037256	0.0	0.0	18.164556962025316
ENSMUSG00000024109.19:B1	E:91400026-91400161	exon	91400026	91400161	5	random hexamer	EX_cerebellum_granule	EX_cortical	5	0.08294671571178838	0.46750706468920544	0.1919781212273356	24.05063291139241
ENSMUSG00000024109.19:B1	J:90469861-90515750	junction	90469861	90515750	1	random hexamer	ASC	EX_cortical	3	0.06523491500022359	0.6367521367521367	0.14102564102564105	24.0
ENSMUSG00000024109.19:B1	J:90868288-90872732	junction	90868288	90872732	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.1210642515129247	0.3323565323565324	0.07727118550941386	34.0
ENSMUSG00000024109.19:B1	J:90896289-90897275	junction	90896289	90897275	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	4	0.05344413743181059	0.0	0.0	26.0
ENSMUSG00000024109.19:B1	J:90896289-90897275	junction	90896289	90897275	2,3,4,5	random hexamer	EX_cortical	ASC	7	0.057623682689043484	0.0	0.0	65.0
ENSMUSG00000024109.19:B1	J:90897657-90904934	junction	90897657	90904934	2,3,4,5	random hexamer	EX_cortical	ASC	7	0.0812938670615981	0.0	0.0	65.0
ENSMUSG00000024109.19:B1	J:90931051-90937312	junction	90931051	90937312	2,3,4,5	random hexamer	EX_cortical	ASC	5	0.08929571842195302	0.0	0.0	44.0
ENSMUSG00000024109.19:B1	J:90937696-90950418	junction	90937696	90950418	2,3,4,5	random hexamer	EX_cortical	ASC	3	0.0960358782067009	0.0	0.0	27.0
ENSMUSG00000024109.19:B1	J:91008333-91011493	junction	91008333	91011493	2,4,5	random hexamer	EX_cortical	ASC	6	0.1425363384955813	0.4375300625300625	0.1297356960357459	53.0
ENSMUSG00000024109.19:B1	J:91011795-91299542	junction	91011795	91299542	5	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.14425768612602277	0.059142702116115	0.031076611126101675	34.0
ENSMUSG00000024109.19:B1	J:91298806-91299542	junction	91298806	91299542	2,3,4	random hexamer	EX_cortical	ASC	4	0.05499971189459113	-0.4417582417582418	0.24715260487277713	30.0
ENSMUSG00000024109.19:B1	J:91299572-91302888	junction	91299572	91302888	2,3,4,5	poly(dT)	EX_cortical	INH_migrating_interneuron	4	0.06993946925122552	0.04534632034632033	0.03480089380287285	25.0
ENSMUSG00000024109.19:B1	J:91299572-91302888	junction	91299572	91302888	2,3,4,5	random hexamer	EX_cortical	ASC	4	0.10737100154510223	-0.05944444444444444	0.03947573094109003	40.0
ENSMUSG00000024109.19:B1	J:91302906-91395382	junction	91302906	91395382	2,3,4,5	poly(dT)	INH_medium_spiny	EX_cortical	3	0.05710626380996028	0.24731481481481477	0.14620018526012893	19.0
ENSMUSG00000024109.19:B1	J:91302906-91395382	junction	91302906	91395382	2,3,4,5	random hexamer	EX_cortical	ASC	6	0.06121861518875573	-0.18897236778815718	0.06555230791615708	59.0
ENSMUSG00000024109.19:B1	J:91397033-91400026	junction	91397033	91400026	5	poly(dT)	INH_medium_spiny	ASC	4	0.15149822365219673	0.05654761904761907	0.03483541640095127	29.0
ENSMUSG00000024109.19:B1	J:91397033-91400026	junction	91397033	91400026	5	random hexamer	EX_cortical	INH_midbrain	7	0.08119550546578426	0.05642036534893678	0.03781065759614413	55.0
ENSMUSG00000024109.19:B2	E:90366903-90366912	exon	90366903	90366912	2	poly(dT)	EX_cerebellum_granule	INH_medium_spiny	7	0.09366548463935308	0.042449564557709096	0.057367444449603885	47.81376355776449
ENSMUSG00000024109.19:B2	E:90366903-90366912	exon	90366903	90366912	2	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	6	0.12357448765264141	0.22103041068887305	0.22849094274483134	12.789482539929072
ENSMUSG00000024130.17:B1	E:24570996-24571019	exon	24570996	24571019	2	random hexamer	EX_cortical	INH_midbrain	4	0.05382789138361445	-0.45270495999244875	0.48521867333155383	17.438095238095237
ENSMUSG00000024130.17:B1	E:24576892-24576965	exon	24576892	24576965	2	random hexamer	EX_cortical	INH_midbrain	4	0.05382789138361445	0.1841160013954125	0.26291544969429687	17.438095238095237
ENSMUSG00000024163.18:B1	E:25155868-25155886	exon	25155868	25155886	2,3,4	poly(dT)	INH_migrating_interneuron	EX_cortical	11	0.08743393704016988	-0.09491038475220037	0.09289359640387061	52.729050279329606
ENSMUSG00000024163.18:B1	E:25155868-25155886	exon	25155868	25155886	2,3,4	random hexamer	ASC	EX_cortical	8	0.13214146898470125	0.08512311064221659	0.12348532731396487	30.368715083798886
ENSMUSG00000024163.18:B1	E:25155886-25155942	exon	25155886	25155942	3,4	poly(dT)	INH_midbrain	EX_cortical	11	0.21888117356563755	-0.01253206540891688	0.022381589782127016	43.701117318435756
ENSMUSG00000024163.18:B1	E:25155886-25155942	exon	25155886	25155942	3,4	random hexamer	INH_midbrain	EX_cortical	14	0.2377887034346428	0.02635442346359781	0.12236492718176673	51.77932960893855
ENSMUSG00000024163.18:B1	E:25155942-25155951	exon	25155942	25155951	4	poly(dT)	INH_migrating_interneuron	INH_midbrain	6	0.06273183827721522	0.0025381430435029166	0.002538143043502917	27.91899441340782
ENSMUSG00000024163.18:B1	E:25155942-25155951	exon	25155942	25155951	4	random hexamer	INH_medium_spiny	INH_midbrain	6	0.06049397077752367	0.0488082351973728	0.1390011983681771	19.494413407821227
ENSMUSG00000024163.18:B2	E:25139445-25139469	exon	25139445	25139469	2	random hexamer	ASC	INH_midbrain	4	0.34451479950154873	-0.1200383828054569	0.22775290580829802	18.78149955634428
ENSMUSG00000024163.18:B2	J:25137113-25139445	junction	25137113	25139445	2	random hexamer	EX_cortical	INH_midbrain	9	0.23817877772452598	0.2762417190483766	0.08587657326977777	80.0
