test_id	feature_id	feature_type	primer	n_cell_types	fitted_range	rank_correlation
ENSMUSG00000025658.17:B1	J:156606832-156609352	junction	random hexamer	5	0.20323509980297938	0.09999999999999999
ENSMUSG00000025658.17:B1	J:156609549-156636090	junction	poly(dT)	6	0.20323509980297938	0.2571428571428572
ENSMUSG00000025658.17:B1	J:156609549-156636090	junction	random hexamer	5	0.20323509980297938	0.09999999999999999
ENSMUSG00000025658.17:B1	J:156617069-156636090	junction	poly(dT)	6	0.2032350998029793	-0.08571428571428573
ENSMUSG00000025658.17:B1	J:156617069-156636090	junction	random hexamer	5	0.2032350998029793	0.39999999999999997
ENSMUSG00000026219.15:B1	E:84816949-84817025	exon	poly(dT)	3	0.06326010163364683	-0.5
ENSMUSG00000026219.15:B1	E:84816949-84817025	exon	random hexamer	3	0.06326010163364683	0.5
ENSMUSG00000026219.15:B1	E:84818203-84818237	exon	poly(dT)	3	0.06326010163364681	1.0
ENSMUSG00000026219.15:B1	E:84818203-84818237	exon	random hexamer	3	0.06326010163364681	0.5
ENSMUSG00000026219.15:B1	J:84792690-84816949	junction	poly(dT)	3	0.06326010163364683	-0.5
ENSMUSG00000026219.15:B1	J:84792690-84816949	junction	random hexamer	3	0.06326010163364683	0.5
ENSMUSG00000026219.15:B1	J:84792690-84818203	junction	random hexamer	3	0.06326010163364681	0.8660254037844387
ENSMUSG00000026442.15:B1	E:132634836-132635064	exon	random hexamer	6	0.27651979361009704	0.6571428571428573
ENSMUSG00000026442.15:B1	E:132669408-132669495	exon	random hexamer	6	0.27651979361009693	0.5428571428571429
ENSMUSG00000026442.15:B1	J:132593325-132634836	junction	random hexamer	6	0.27651979361009704	0.6571428571428573
ENSMUSG00000026442.15:B1	J:132593325-132669408	junction	random hexamer	6	0.27651979361009693	0.8285714285714287
ENSMUSG00000026490.19:B2	E:179921508-179921751	exon	poly(dT)	7	0.06120676193246133	0.39285714285714296
ENSMUSG00000026490.19:B2	J:179912070-179921508	junction	poly(dT)	7	0.06120676193246133	0.03571428571428572
ENSMUSG00000026490.19:B2	J:179912070-179921945	junction	poly(dT)	7	0.06120676193246127	0.5714285714285715
ENSMUSG00000026490.19:B2	J:179921751-179921945	junction	poly(dT)	7	0.06120676193246133	0.28571428571428575
ENSMUSG00000026504.18:B1	E:176656435-176656549	exon	random hexamer	4	0.0727420668667832	-0.7999999999999999
ENSMUSG00000026504.18:B1	J:176653850-176656435	junction	random hexamer	4	0.0727420668667832	-0.39999999999999997
ENSMUSG00000026504.18:B1	J:176656549-176658622	junction	random hexamer	4	0.0727420668667832	0.19999999999999998
ENSMUSG00000026587.16:B1	E:158189873-158189909	exon	random hexamer	6	0.16474809324837325	-0.3714285714285715
ENSMUSG00000026761.13:B1	E:48839246-48839288	exon	random hexamer	4	0.15086831060752526	1.0
ENSMUSG00000026797.17:B1	E:32737214-32737257	exon	poly(dT)	4	0.07414716251194312	-0.7999999999999999
ENSMUSG00000026797.17:B1	E:32737214-32737257	exon	random hexamer	5	0.07414716251194312	0.7
ENSMUSG00000026825.18:B1	E:32243296-32243302	exon	random hexamer	7	0.19494027060889763	-0.39285714285714296
ENSMUSG00000026872.19:B1	E:45000432-45000527	exon	random hexamer	3	0.07694677083714486	1.0
ENSMUSG00000026872.19:B1	E:45000527-45000745	exon	random hexamer	3	0.0716851612995238	0.5
ENSMUSG00000026872.19:B1	E:45002834-45002902	exon	random hexamer	3	0.07694677083714485	0.5
ENSMUSG00000026872.19:B1	E:45002902-45002997	exon	random hexamer	3	0.05427962645883444	0.5
ENSMUSG00000026872.19:B1	E:45002997-45003104	exon	random hexamer	3	0.052127860430090656	-1.0
ENSMUSG00000026872.19:B1	E:45003104-45003291	exon	random hexamer	3	0.06738041280402185	-1.0
ENSMUSG00000026872.19:B1	J:45000169-45000432	junction	random hexamer	3	0.0716851612995238	0.8660254037844387
ENSMUSG00000026872.19:B1	J:45000169-45002834	junction	random hexamer	3	0.07694677083714485	1.0
ENSMUSG00000026872.19:B2	E:44878453-44879165	exon	random hexamer	3	0.0685762790057094	1.0
ENSMUSG00000026872.19:B2	E:44884490-44884671	exon	random hexamer	3	0.0685762790057094	1.0
ENSMUSG00000026872.19:B2	E:44886037-44888007	exon	random hexamer	3	0.0685762790057094	-1.0
ENSMUSG00000026872.19:B2	E:44888895-44889004	exon	random hexamer	3	0.07029456227336306	-0.5
ENSMUSG00000026872.19:B2	E:44891611-44891826	exon	random hexamer	3	0.07029456227336306	0.5
ENSMUSG00000026872.19:B2	E:44892527-44892716	exon	random hexamer	3	0.0685762790057094	0.5
ENSMUSG00000026872.19:B2	E:44907408-44907477	exon	random hexamer	3	0.0685762790057094	0.5
ENSMUSG00000026872.19:B2	E:44912858-44913116	exon	random hexamer	3	0.07029456227336306	0.5
ENSMUSG00000026872.19:B2	E:44985594-44987209	exon	random hexamer	3	0.07029456227336288	1.0
ENSMUSG00000026872.19:B2	J:44879165-44884490	junction	random hexamer	3	0.0685762790057094	1.0
ENSMUSG00000026872.19:B2	J:44884671-44886037	junction	random hexamer	3	0.0685762790057094	1.0
ENSMUSG00000026872.19:B2	J:44888007-44888895	junction	random hexamer	3	0.0685762790057094	-0.5
ENSMUSG00000026872.19:B2	J:44889004-44891611	junction	random hexamer	3	0.07029456227336306	0.5
ENSMUSG00000026872.19:B2	J:44891826-44892527	junction	random hexamer	3	0.0685762790057094	-0.5
ENSMUSG00000026872.19:B2	J:44892716-44907408	junction	random hexamer	3	0.0685762790057094	1.0
ENSMUSG00000026872.19:B2	J:44913116-45000027	junction	random hexamer	3	0.07029456227336306	-0.5
ENSMUSG00000026915.17:B1	E:37593203-37593287	exon	poly(dT)	6	0.054506729208513335	0.5428571428571429
ENSMUSG00000026915.17:B1	J:37537297-37593203	junction	poly(dT)	6	0.054506729208513335	0.48571428571428577
ENSMUSG00000026959.14:B3	E:25184449-25184560	exon	poly(dT)	5	0.37295624343192213	0.39999999999999997
ENSMUSG00000026959.14:B3	E:25184449-25184560	exon	random hexamer	5	0.37295624343192213	-0.09999999999999999
ENSMUSG00000026959.14:B3	J:25182496-25184449	junction	poly(dT)	5	0.37295624343192213	0.3
ENSMUSG00000026959.14:B3	J:25182496-25184449	junction	random hexamer	5	0.37295624343192213	0.9999999999999999
ENSMUSG00000026959.14:B3	J:25182496-25185803	junction	poly(dT)	5	0.372956243431922	0.19999999999999998
ENSMUSG00000026959.14:B3	J:25182496-25185803	junction	random hexamer	5	0.372956243431922	-0.09999999999999999
ENSMUSG00000026959.14:B3	J:25184560-25185803	junction	poly(dT)	5	0.37295624343192213	0.8999999999999998
ENSMUSG00000026959.14:B3	J:25184560-25185803	junction	random hexamer	5	0.37295624343192213	0.9999999999999999
ENSMUSG00000027012.16:B1	E:71042177-71042327	exon	poly(dT)	4	0.07333521654087714	-0.39999999999999997
ENSMUSG00000027012.16:B1	E:71042177-71042327	exon	random hexamer	3	0.07333521654087714	1.0
ENSMUSG00000027012.16:B1	E:71042327-71042335	exon	poly(dT)	4	0.17021235545384006	0.39999999999999997
ENSMUSG00000027012.16:B1	E:71042327-71042335	exon	random hexamer	3	0.10775732284385392	1.0
ENSMUSG00000027012.16:B3	E:71063992-71064052	exon	poly(dT)	4	0.06361763501030471	0.7999999999999999
ENSMUSG00000027012.16:B3	J:71059034-71063992	junction	poly(dT)	4	0.06361763501030471	0.7999999999999999
ENSMUSG00000027012.16:B3	J:71059034-71066258	junction	poly(dT)	4	0.06361763501030473	-0.316227766016838
ENSMUSG00000027012.16:B3	J:71064052-71066258	junction	poly(dT)	4	0.06361763501030471	0.39999999999999997
ENSMUSG00000027254.14:B1	E:121120080-121120353	exon	random hexamer	7	0.1262107548932301	0.4642857142857144
ENSMUSG00000027254.14:B1	E:121121200-121121302	exon	random hexamer	7	0.1262107548932301	0.42857142857142866
ENSMUSG00000027254.14:B1	E:121125934-121126023	exon	random hexamer	7	0.12621075489323008	0.3214285714285715
ENSMUSG00000027254.14:B1	J:121120353-121121200	junction	random hexamer	7	0.1262107548932301	0.42857142857142866
ENSMUSG00000027254.14:B1	J:121121302-121129077	junction	random hexamer	7	0.1262107548932301	0.42857142857142866
ENSMUSG00000027254.14:B1	J:121126023-121129077	junction	random hexamer	7	0.12621075489323008	0.8928571428571429
ENSMUSG00000027309.19:B1	E:130682054-130682065	exon	random hexamer	4	0.08387242843875775	-0.6000000000000001
ENSMUSG00000027347.19:B4	E:117115333-117115713	exon	random hexamer	3	0.06388468724876184	-1.0
ENSMUSG00000027347.19:B4	E:117116552-117116705	exon	random hexamer	3	0.05773340259170934	-0.5
ENSMUSG00000027347.19:B4	J:117113157-117115333	junction	random hexamer	3	0.06388468724876184	-1.0
ENSMUSG00000027347.19:B4	J:117115713-117116552	junction	random hexamer	3	0.06388468724876184	-0.5
ENSMUSG00000027347.19:B4	J:117116705-117117322	junction	random hexamer	3	0.05773340259170934	-0.5
ENSMUSG00000027624.21:B1	E:156262828-156263020	exon	random hexamer	7	0.11621719160989691	0.4642857142857144
ENSMUSG00000027624.21:B1	E:156263020-156263219	exon	random hexamer	7	0.22399032968735533	0.28571428571428575
ENSMUSG00000027624.21:B1	E:156280504-156280553	exon	random hexamer	7	0.11621719160989691	0.6071428571428572
ENSMUSG00000027624.21:B1	E:156317453-156317926	exon	random hexamer	7	0.22399032968735522	0.7142857142857144
ENSMUSG00000027624.21:B1	J:156263219-156280504	junction	random hexamer	7	0.11621719160989691	0.5357142857142858
ENSMUSG00000027624.21:B1	J:156263219-156335823	junction	random hexamer	7	0.1906865127049841	0.10714285714285716
ENSMUSG00000027624.21:B1	J:156280553-156335823	junction	random hexamer	7	0.11621719160989691	0.5357142857142858
ENSMUSG00000027624.21:B1	J:156317926-156335823	junction	random hexamer	7	0.22399032968735522	0.6071428571428572
ENSMUSG00000027624.21:B5	E:156385132-156385134	exon	poly(dT)	6	0.21265887318942542	0.14285714285714288
ENSMUSG00000027624.21:B5	E:156385132-156385134	exon	random hexamer	6	0.21265887318942542	0.6571428571428573
ENSMUSG00000027677.18:B1	E:33853980-33854399	exon	poly(dT)	6	0.08053574353426374	0.48571428571428577
ENSMUSG00000027677.18:B1	E:33853980-33854399	exon	random hexamer	4	0.06041870218910539	-0.19999999999999998
ENSMUSG00000027692.17:B1	E:28317363-28317711	exon	poly(dT)	6	0.13728710970218228	0.7714285714285715
ENSMUSG00000027692.17:B1	E:28317363-28317711	exon	random hexamer	5	0.08443672459513585	0.0
ENSMUSG00000027692.17:B1	E:28317711-28317791	exon	poly(dT)	6	0.1025167561528808	-0.6
ENSMUSG00000027692.17:B2	E:28649055-28649142	exon	poly(dT)	5	0.10622381193609756	0.7
ENSMUSG00000027692.17:B2	E:28649055-28649142	exon	random hexamer	6	0.10622381193609756	-0.2
ENSMUSG00000027692.17:B2	J:28648281-28649055	junction	poly(dT)	5	0.10622381193609756	0.19999999999999998
ENSMUSG00000027692.17:B2	J:28648281-28649055	junction	random hexamer	6	0.10622381193609756	-0.6571428571428573
ENSMUSG00000027692.17:B2	J:28648281-28650220	junction	poly(dT)	5	0.10622381193609753	-0.22360679774997894
ENSMUSG00000027692.17:B2	J:28648281-28650220	junction	random hexamer	6	0.10622381193609753	0.5408987230262506
ENSMUSG00000027692.17:B2	J:28649142-28650220	junction	poly(dT)	5	0.10622381193609756	0.6
ENSMUSG00000027692.17:B2	J:28649142-28650220	junction	random hexamer	6	0.10622381193609756	-0.14285714285714288
ENSMUSG00000027797.16:B1	E:55149946-55150172	exon	poly(dT)	5	0.2634779196544477	0.6
ENSMUSG00000027797.16:B1	E:55149946-55150172	exon	random hexamer	6	0.3290814780657237	0.7714285714285715
ENSMUSG00000027797.16:B1	E:55154551-55154947	exon	poly(dT)	5	0.2634779196544477	0.6
ENSMUSG00000027797.16:B1	E:55154551-55154947	exon	random hexamer	6	0.3290814780657237	0.6
ENSMUSG00000027797.16:B1	E:55163285-55163632	exon	poly(dT)	5	0.2634779196544477	0.49999999999999994
ENSMUSG00000027797.16:B1	E:55163285-55163632	exon	random hexamer	6	0.3290814780657237	0.7714285714285715
ENSMUSG00000027797.16:B1	E:55288201-55288301	exon	poly(dT)	5	0.2634779196544477	0.6
ENSMUSG00000027797.16:B1	E:55288201-55288301	exon	random hexamer	6	0.3290814780657237	0.6
ENSMUSG00000027797.16:B1	E:55358387-55358504	exon	poly(dT)	5	0.2634779196544477	0.6
ENSMUSG00000027797.16:B1	E:55358387-55358504	exon	random hexamer	6	0.3290814780657237	0.48571428571428577
ENSMUSG00000027797.16:B1	E:55369178-55369319	exon	poly(dT)	5	0.1835777284544614	0.11180339887498947
ENSMUSG00000027797.16:B1	E:55369178-55369319	exon	random hexamer	6	0.23428617141269364	-0.8285714285714287
ENSMUSG00000027797.16:B1	E:55369319-55369503	exon	poly(dT)	5	0.2634779196544478	0.3
ENSMUSG00000027797.16:B1	E:55369319-55369503	exon	random hexamer	6	0.32908147806572374	0.48571428571428577
ENSMUSG00000027797.16:B1	J:55150172-55154551	junction	poly(dT)	5	0.2634779196544477	0.8999999999999998
ENSMUSG00000027797.16:B1	J:55150172-55154551	junction	random hexamer	6	0.3290814780657237	0.7714285714285715
ENSMUSG00000027797.16:B1	J:55154947-55163285	junction	poly(dT)	5	0.2634779196544477	0.7
ENSMUSG00000027797.16:B1	J:55154947-55163285	junction	random hexamer	6	0.3290814780657237	0.48571428571428577
ENSMUSG00000027797.16:B1	J:55163632-55288201	junction	poly(dT)	5	0.2634779196544477	0.6
ENSMUSG00000027797.16:B1	J:55163632-55288201	junction	random hexamer	6	0.3290814780657237	0.6
ENSMUSG00000027797.16:B1	J:55288301-55358387	junction	poly(dT)	5	0.2634779196544477	0.6
ENSMUSG00000027797.16:B1	J:55288301-55358387	junction	random hexamer	6	0.3290814780657237	0.48571428571428577
ENSMUSG00000027797.16:B1	J:55358504-55370421	junction	poly(dT)	5	0.2634779196544477	0.19999999999999998
ENSMUSG00000027797.16:B1	J:55358504-55370421	junction	random hexamer	6	0.3290814780657237	0.3142857142857143
ENSMUSG00000027797.16:B1	J:55369503-55370421	junction	poly(dT)	5	0.2634779196544478	0.6
ENSMUSG00000027797.16:B1	J:55369503-55370421	junction	random hexamer	6	0.32908147806572374	0.5428571428571429
ENSMUSG00000027797.16:B2	E:55373993-55378737	exon	poly(dT)	5	0.20288240500513371	0.3
ENSMUSG00000027797.16:B2	E:55373993-55378737	exon	random hexamer	6	0.20288240500513371	0.6571428571428573
ENSMUSG00000027797.16:B2	E:55385225-55385310	exon	poly(dT)	5	0.20288240500513377	0.6
ENSMUSG00000027797.16:B2	E:55385225-55385310	exon	random hexamer	6	0.20288240500513377	0.8285714285714287
ENSMUSG00000027797.16:B2	E:55385310-55385358	exon	poly(dT)	5	0.46366022207536717	0.3
ENSMUSG00000027797.16:B2	E:55385310-55385358	exon	random hexamer	6	0.5683517561697805	0.08571428571428573
ENSMUSG00000027797.16:B2	E:55387754-55387863	exon	poly(dT)	5	0.20288240500513377	0.6
ENSMUSG00000027797.16:B2	E:55387754-55387863	exon	random hexamer	6	0.20288240500513377	0.942857142857143
ENSMUSG00000027797.16:B2	E:55394727-55394785	exon	poly(dT)	5	0.20288240500513377	0.19999999999999998
ENSMUSG00000027797.16:B2	E:55394727-55394785	exon	random hexamer	6	0.20288240500513377	0.8285714285714287
ENSMUSG00000027797.16:B2	E:55395212-55395332	exon	poly(dT)	5	0.20288240500513377	0.3
ENSMUSG00000027797.16:B2	E:55395212-55395332	exon	random hexamer	6	0.20288240500513377	0.5428571428571429
ENSMUSG00000027797.16:B2	E:55397170-55397317	exon	poly(dT)	5	0.20288240500513377	-0.3
ENSMUSG00000027797.16:B2	E:55397170-55397317	exon	random hexamer	6	0.20288240500513377	0.6571428571428573
ENSMUSG00000027797.16:B2	E:55407455-55407589	exon	poly(dT)	5	0.20288240500513377	0.09999999999999999
ENSMUSG00000027797.16:B2	E:55407455-55407589	exon	random hexamer	6	0.20288240500513377	0.6571428571428573
ENSMUSG00000027797.16:B2	E:55409793-55409871	exon	poly(dT)	5	0.20288240500513377	0.09999999999999999
ENSMUSG00000027797.16:B2	E:55409793-55409871	exon	random hexamer	6	0.20288240500513377	0.48571428571428577
ENSMUSG00000027797.16:B2	E:55410229-55410232	exon	poly(dT)	5	0.3268384665387647	0.09999999999999999
ENSMUSG00000027797.16:B2	E:55410229-55410232	exon	random hexamer	6	0.33188967639333755	1.0
ENSMUSG00000027797.16:B2	E:55410232-55410326	exon	poly(dT)	5	0.20288240500513377	0.09999999999999999
ENSMUSG00000027797.16:B2	E:55410232-55410326	exon	random hexamer	6	0.20288240500513377	0.8285714285714287
ENSMUSG00000027797.16:B2	E:55414121-55414202	exon	poly(dT)	5	0.20288240500513377	0.0
ENSMUSG00000027797.16:B2	E:55414121-55414202	exon	random hexamer	6	0.20288240500513377	0.942857142857143
ENSMUSG00000027797.16:B2	E:55424293-55424407	exon	poly(dT)	5	0.20288240500513377	0.3
ENSMUSG00000027797.16:B2	E:55424293-55424407	exon	random hexamer	6	0.20288240500513377	0.7714285714285715
ENSMUSG00000027797.16:B2	E:55429270-55429344	exon	poly(dT)	5	0.18157502133124373	-0.6
ENSMUSG00000027797.16:B2	E:55429270-55429344	exon	random hexamer	6	0.23646207977644285	-0.48571428571428577
ENSMUSG00000027797.16:B2	E:55440990-55443973	exon	poly(dT)	5	0.20288240500513377	0.09999999999999999
ENSMUSG00000027797.16:B2	E:55440990-55443973	exon	random hexamer	6	0.20288240500513377	0.6
ENSMUSG00000027797.16:B2	E:55443973-55446485	exon	poly(dT)	5	0.3268384665387647	0.7
ENSMUSG00000027797.16:B2	E:55443973-55446485	exon	random hexamer	6	0.33188967639333755	0.942857142857143
ENSMUSG00000027797.16:B2	J:55370516-55373993	junction	poly(dT)	5	0.20288240500513371	0.7
ENSMUSG00000027797.16:B2	J:55370516-55373993	junction	random hexamer	6	0.20288240500513371	0.6571428571428573
ENSMUSG00000027797.16:B2	J:55370516-55385225	junction	poly(dT)	5	0.20288240500513377	0.7
ENSMUSG00000027797.16:B2	J:55370516-55385225	junction	random hexamer	6	0.20288240500513377	0.8285714285714287
ENSMUSG00000027797.16:B2	J:55385310-55387754	junction	poly(dT)	5	0.30666063486217954	-0.39999999999999997
ENSMUSG00000027797.16:B2	J:55385310-55387754	junction	random hexamer	6	0.3804702249697275	-0.08571428571428573
ENSMUSG00000027797.16:B2	J:55385358-55387754	junction	poly(dT)	5	0.46366022207536717	0.3
ENSMUSG00000027797.16:B2	J:55385358-55387754	junction	random hexamer	6	0.5683517561697805	-0.028571428571428574
ENSMUSG00000027797.16:B2	J:55387863-55394727	junction	poly(dT)	5	0.20288240500513377	0.49999999999999994
ENSMUSG00000027797.16:B2	J:55387863-55394727	junction	random hexamer	6	0.20288240500513377	0.942857142857143
ENSMUSG00000027797.16:B2	J:55394785-55395212	junction	poly(dT)	5	0.20288240500513377	0.6
ENSMUSG00000027797.16:B2	J:55394785-55395212	junction	random hexamer	6	0.20288240500513377	0.3142857142857143
ENSMUSG00000027797.16:B2	J:55395332-55397170	junction	poly(dT)	5	0.20288240500513377	0.09999999999999999
ENSMUSG00000027797.16:B2	J:55395332-55397170	junction	random hexamer	6	0.20288240500513377	0.6571428571428573
ENSMUSG00000027797.16:B2	J:55397317-55407455	junction	poly(dT)	5	0.20288240500513377	-0.10259783520851541
ENSMUSG00000027797.16:B2	J:55397317-55407455	junction	random hexamer	6	0.20288240500513377	0.942857142857143
ENSMUSG00000027797.16:B2	J:55407589-55409793	junction	poly(dT)	5	0.20288240500513377	0.3
ENSMUSG00000027797.16:B2	J:55407589-55409793	junction	random hexamer	6	0.20288240500513377	0.48571428571428577
ENSMUSG00000027797.16:B2	J:55409871-55410229	junction	poly(dT)	5	0.3268384665387647	0.19999999999999998
ENSMUSG00000027797.16:B2	J:55409871-55410229	junction	random hexamer	6	0.33188967639333755	1.0
ENSMUSG00000027797.16:B2	J:55409871-55410232	junction	random hexamer	6	0.15580309693400915	0.13093073414159545
ENSMUSG00000027797.16:B2	J:55410326-55414121	junction	poly(dT)	5	0.20288240500513377	0.0
ENSMUSG00000027797.16:B2	J:55410326-55414121	junction	random hexamer	6	0.20288240500513377	1.0
ENSMUSG00000027797.16:B2	J:55414202-55424293	junction	poly(dT)	5	0.20288240500513377	0.09999999999999999
ENSMUSG00000027797.16:B2	J:55414202-55424293	junction	random hexamer	6	0.20288240500513377	0.8285714285714287
ENSMUSG00000027797.16:B2	J:55424407-55429270	junction	poly(dT)	5	0.18157502133124373	-0.6
ENSMUSG00000027797.16:B2	J:55424407-55429270	junction	random hexamer	6	0.23646207977644285	-0.4285714285714286
