test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000027365.15:B1	ENSMUSG00000027365.15:B1	ENSMUSG00000027365.15	Trpm7	alternative first region	cassette exon	chr2	-	[126717893, 126718037]	null	2	[[], [[126718037, 126718150]]]	3	10.001680133548252	0.0010575906162868	0.0051604627057724
ENSMUSG00000027624.21:B1	ENSMUSG00000027624.21:B1	ENSMUSG00000027624.21	Epb41l1	alternative first region	mutually exclusive exons	chr2	+	null	[156335823, 156336014]	3	[[[156262828, 156263219], [156280504, 156280553]], [[156263020, 156263219]], [[156317453, 156317926]]]	7	49.475010599527096	0.0001905306277984	0.0015180391809236
ENSMUSG00000027624.21:B5	ENSMUSG00000027624.21:B5	ENSMUSG00000027624.21	Epb41l1	alternative last region	cassette exon	chr2	+	[156381729, 156385132]	null	2	[[], [[156385132, 156385134]]]	7	33.05986053777881	0.000223164472216	0.0015647871063651
ENSMUSG00000027692.17:B1	ENSMUSG00000027692.17:B1	ENSMUSG00000027692.17	Tnik	alternative first region	alternative acceptor; cassette exon	chr3	+	null	[28317791, 28317848]	3	[[], [[28317363, 28317791]], [[28317711, 28317791]]]	7	34.4709332994439	0.0020958369057826	0.0091041110468263
ENSMUSG00000027692.17:B2	ENSMUSG00000027692.17:B2	ENSMUSG00000027692.17	Tnik	cassette exon	cassette exon	chr3	+	[28648170, 28648281]	[28650220, 28650409]	2	[[], [[28649055, 28649142]]]	7	18.62939734035327	0.0037937960276723	0.0150820328689386
ENSMUSG00000027692.17:B3	ENSMUSG00000027692.17:B3	ENSMUSG00000027692.17	Tnik	cassette exon	cassette exon	chr3	+	[28650220, 28650409]	[28661286, 28661526]	2	[[], [[28658324, 28658489]]]	7	17.106886488942717	0.0073644275831287	0.0255175982987399
ENSMUSG00000027797.16:B1	ENSMUSG00000027797.16:B1	ENSMUSG00000027797.16	Dclk1	alternative first region	alternative acceptor	chr3	+	null	[55370421, 55370516]	3	[[[55149946, 55150172], [55154551, 55154947], [55163285, 55163632], [55288201, 55288301], [55358387, 55358504]], [[55369178, 55369503]], [[55369319, 55369503]]]	6	46.14751515883355	0.0001905306277984	0.0015180391809236
ENSMUSG00000027797.16:B2	ENSMUSG00000027797.16:B2	ENSMUSG00000027797.16	Dclk1	alternative last region		chr3	+	[55370421, 55370516]	null	4	[[[55373993, 55378737]], [[55385225, 55385310], [55387754, 55387863], [55394727, 55394785], [55395212, 55395332], [55397170, 55397317], [55407455, 55407589], [55409793, 55409871], [55410229, 55410326], [55414121, 55414202], [55424293, 55424407], [55429270, 55429344], [55440990, 55446485]], [[55385225, 55385310], [55387754, 55387863], [55394727, 55394785], [55395212, 55395332], [55397170, 55397317], [55407455, 55407589], [55409793, 55409871], [55410232, 55410326], [55414121, 55414202], [55424293, 55424407], [55440990, 55443973]], [[55385225, 55385358], [55387754, 55387863], [55394727, 55394785], [55395212, 55395332], [55397170, 55397317], [55407455, 55407589], [55409793, 55409871], [55410229, 55410326], [55414121, 55414202], [55424293, 55424407], [55440990, 55446485]]]	6	121.9770403830515	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000027806.10:B1	ENSMUSG00000027806.10:B1	ENSMUSG00000027806.10	Tsc22d2	alternative first region	cassette exon	chr3	+	null	[58322140, 58325034]	2	[[], [[58322135, 58322140]]]	3	10.8146315051866	0.0002884338044418	0.0019312052846277
ENSMUSG00000027894.15:B1	ENSMUSG00000027894.15:B1	ENSMUSG00000027894.15	Slc6a17	cassette exon	cassette exon	chr3	-	[107381587, 107381771]	[107384043, 107384236]	2	[[], [[107381771, 107381780]]]	5	17.674238510958144	0.0004959702417854	0.0027012935798775
ENSMUSG00000028053.14:B1	ENSMUSG00000028053.14:B1	ENSMUSG00000028053.14	Ash1l	alternative first region	cassette exon	chr3	+	null	[88873118, 88873635]	2	[[], [[88857928, 88858302]]]	6	55.77900849966621	0.000197745699031	0.0015180391809236
ENSMUSG00000028059.17:B1	ENSMUSG00000028059.17:B1	ENSMUSG00000028059.17	Arhgef2	alternative first region	alternative acceptor; mutually exclusive exons	chr3	+	null	[88537093, 88537238]	6	[[[88523823, 88523961]], [[88528412, 88528628]], [[88528431, 88528628]], [[88528598, 88528906]], [[88528742, 88528906]], [[88530227, 88530237], [88536806, 88536870]]]	3	32.22714345460483	0.0015242450223873	0.00694291658535
ENSMUSG00000028059.17:B2	ENSMUSG00000028059.17:B2	ENSMUSG00000028059.17	Arhgef2	cassette exon	cassette exon	chr3	+	[88539582, 88539640]	[88540219, 88540349]	2	[[], [[88539640, 88539646]]]	3	8.653038172334588	0.0026920488414575	0.0112021938940091
ENSMUSG00000028059.17:B3	ENSMUSG00000028059.17:B3	ENSMUSG00000028059.17	Arhgef2	cassette exon	cassette exon	chr3	+	[88540564, 88540674]	[88540812, 88540953]	2	[[], [[88540806, 88540812]]]	3	9.87318572992988	0.0009614460148062	0.0048645890692328
ENSMUSG00000028086.16:B1	ENSMUSG00000028086.16:B1	ENSMUSG00000028086.16	Fbxw7	alternative first region	mutually exclusive exons	chr3	+	null	[84862181, 84862264]	4	[[[84722574, 84723076], [84771270, 84771318], [84771443, 84771507], [84810807, 84811386]], [[84771451, 84771507], [84797401, 84797559], [84810807, 84811386]], [[84832786, 84833106]], [[84859452, 84859946]]]	4	25.73355238311086	0.0044774697532628	0.0171491906033572
ENSMUSG00000028137.10:B1	ENSMUSG00000028137.10:B1	ENSMUSG00000028137.10	Celf3	alternative first region	alternative acceptor; mutually exclusive exons	chr3	+	null	[94386452, 94386558]	3	[[[94385602, 94385683]], [[94385641, 94385683]], [[94386137, 94386452]]]	5	39.00267688382768	0.0001905306277984	0.0015180391809236
ENSMUSG00000028137.10:B3	ENSMUSG00000028137.10:B3	ENSMUSG00000028137.10	Celf3	cassette exon	cassette exon	chr3	+	[94394100, 94394242]	[94395093, 94395159]	2	[[[94394441, 94394591]], [[94394441, 94394591], [94395009, 94395093]]]	5	25.07407130652024	0.0001239925604463	0.0015180391809236
ENSMUSG00000028137.10:B5	ENSMUSG00000028137.10:B5	ENSMUSG00000028137.10	Celf3	alternative last region	cassette exon	chr3	+	[94398439, 94399495]	null	2	[[], [[94399495, 94399500]]]	5	20.945898450224536	0.0003719776813391	0.0022697996529028
ENSMUSG00000028176.14:B1	ENSMUSG00000028176.14:B1	ENSMUSG00000028176.14	Lrrc7	alternative first region	cassette exon	chr3	-	[158266742, 158267771]	null	2	[[], [[158267771, 158267858]]]	5	21.39967317784524	0.0003719776813391	0.0022697996529028
ENSMUSG00000028248.16:B1	ENSMUSG00000028248.16:B1	ENSMUSG00000028248.16	Pnisr	alternative first region	alternative acceptor	chr4	+	null	[21848057, 21848139]	2	[[[21847582, 21848057]], [[21848054, 21848057]]]	10	70.84720160010613	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000028399.19:B1	ENSMUSG00000028399.19:B1	ENSMUSG00000028399.19	Ptprd	alternative first region		chr4	-	[76051299, 76051569]	null	3	[[[76051569, 76052119]], [[76243416, 76243501], [76164989, 76165135], [76161881, 76162023], [76058750, 76058939], [76057530, 76057539], [76056792, 76056810], [76055047, 76055158], [76053781, 76053793]], [[76262402, 76262480], [76243416, 76243582], [76164989, 76165135], [76161881, 76162023], [76058750, 76058939], [76057530, 76057539], [76055047, 76055158]]]	4	45.02647512248426	0.000223164472216	0.0015647871063651
ENSMUSG00000028399.19:B3	ENSMUSG00000028399.19:B3	ENSMUSG00000028399.19	Ptprd	cassette exon	cassette exon	chr4	-	[75968563, 75968676]	[75977905, 75978066]	2	[[], [[75972825, 75972840]]]	4	15.16655371278108	0.0002519843769686	0.0017260929822351
ENSMUSG00000028399.19:B4	ENSMUSG00000028399.19:B4	ENSMUSG00000028399.19	Ptprd	cassette exon	cassette exon	chr4	-	[75957517, 75957615]	[75968563, 75968676]	2	[[], [[75958116, 75958158]]]	4	21.893091794010225	0.0001259921884843	0.0015180391809236
ENSMUSG00000028399.19:B5	ENSMUSG00000028399.19:B5	ENSMUSG00000028399.19	Ptprd	alternative last region	cassette exon	chr4	-	null	[75863194, 75863263]	2	[[], [[75859475, 75863194]]]	4	13.652217045382756	0.0003779765654529	0.0022697996529028
ENSMUSG00000028434.13:B1	ENSMUSG00000028434.13:B1	ENSMUSG00000028434.13	Epb41l4b	alternative last region		chr4	-	null	[57064798, 57064863]	2	[[[57040843, 57041052], [57038502, 57038621], [57032114, 57032240], [57027608, 57027676], [57024337, 57024436], [57019771, 57019958], [57016853, 57016931], [57010061, 57010178], [57007905, 57007977], [56999581, 56999727], [56991971, 56995803]], [[57061725, 57063279]]]	6	30.32340633206833	0.000197745699031	0.0015180391809236
ENSMUSG00000028444.18:B1	ENSMUSG00000028444.18:B1	ENSMUSG00000028444.18	Cntfr	alternative first region	mutually exclusive exons	chr4	-	[41686796, 41686886]	null	2	[[[41695310, 41695442]], [[41696977, 41697040]]]	5	35.41526004152983	0.0001239925604463	0.0015180391809236
ENSMUSG00000028524.22:B1	ENSMUSG00000028524.22:B1	ENSMUSG00000028524.22	Sgip1	alternative first region	alternative acceptor	chr4	+	null	[102617721, 102617762]	2	[[[102617331, 102617721]], [[102617541, 102617721]]]	2	3.728413854576533	0.0145109799748476	0.0451030634122227
ENSMUSG00000028528.18:B1	ENSMUSG00000028528.18:B1	ENSMUSG00000028528.18	Dnajc6	alternative first region	alternative acceptor; mutually exclusive exons	chr4	+	null	[101454997, 101455148]	5	[[[101353844, 101353960], [101389194, 101389259]], [[101365067, 101365379]], [[101365196, 101365379]], [[101407676, 101408052]], [[101407790, 101408052]]]	6	253.39106621688865	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000028528.18:B2	ENSMUSG00000028528.18:B2	ENSMUSG00000028528.18	Dnajc6	alternative last region	alternative donor; cassette exon	chr4	+	[101497668, 101499979]	null	3	[[], [[101499979, 101499995]], [[101499979, 101499996]]]	6	117.50015832962896	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000028634.18:B1	ENSMUSG00000028634.18:B1	ENSMUSG00000028634.18	Hivep3	whole-gene complex		chr4	+	null	null	3	[[[119590992, 119593965]], [[119671691, 119671987], [119854370, 119854449], [119922063, 119922260], [119951160, 119956647], [119960908, 119961051], [119980068, 119980244], [119985472, 119985559], [119988918, 119989826], [119990777, 119995242]], [[119951685, 119956647], [119960908, 119961051], [119980068, 119980244], [119985472, 119985559], [119988918, 119989826], [119990777, 119991754]]]	5	37.49765670704931	0.0003810612555968	0.0022697996529028
ENSMUSG00000028649.23:B1	ENSMUSG00000028649.23:B1	ENSMUSG00000028649.23	Macf1	alternative first region	mutually exclusive exons	chr4	-	[123448096, 123448158]	null	2	[[[123466409, 123466853]], [[123577762, 123578153]]]	11	146.60227880203817	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23	Macf1	multi-exon skipping	multi-exon skipping	chr4	-	[123354877, 123355027]	[123373979, 123374115]	2	[[], [[123364799, 123370130], [123363515, 123363665], [123359651, 123359867], [123359148, 123359298], [123357330, 123357564]]]	11	124.48262038270188	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000028760.17:B1	ENSMUSG00000028760.17:B1	ENSMUSG00000028760.17	Eif4g3	alternative first region	alternative acceptor	chr4	+	null	[137720823, 137720938]	2	[[[137720332, 137720823]], [[137720766, 137720823]]]	6	34.69472444696009	0.000197745699031	0.0015180391809236
ENSMUSG00000028760.17:B2	ENSMUSG00000028760.17:B2	ENSMUSG00000028760.17	Eif4g3	cassette exon	cassette exon	chr4	+	[137772653, 137772729]	[137810203, 137810299]	2	[[], [[137785259, 137785388]]]	6	26.440786194883653	0.000197745699031	0.0015180391809236
ENSMUSG00000028760.17:B3	ENSMUSG00000028760.17:B3	ENSMUSG00000028760.17	Eif4g3	compound internal	cassette exon; multi-exon skipping; mutually exclusive exons	chr4	+	[137810203, 137810299]	[137824062, 137824242]	4	[[], [[137811567, 137811681]], [[137814843, 137814876]], [[137814843, 137814876], [137823219, 137823240]]]	6	77.07979964625278	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000028782.15:B1	ENSMUSG00000028782.15:B1	ENSMUSG00000028782.15	Adgrb2	alternative first region	cassette exon; multi-exon skipping	chr4	+	null	[129885861, 129886672]	3	[[], [[129878956, 129879100], [129885846, 129885861]], [[129885860, 129885861]]]	7	31.229965767109785	0.0039058778698675	0.0154243203685901
ENSMUSG00000028782.15:B3	ENSMUSG00000028782.15:B3	ENSMUSG00000028782.15	Adgrb2	compound internal	cassette exon; mutually exclusive exons	chr4	+	[129908343, 129908429]	[129910854, 129911026]	3	[[], [[129908727, 129908826]], [[129910426, 129910489]]]	7	31.2299602802145	0.0039058778698675	0.0154243203685901
ENSMUSG00000028785.14:B1	ENSMUSG00000028785.14:B1	ENSMUSG00000028785.14	Hpca	alternative first region	mutually exclusive exons	chr4	-	[129012156, 129012555]	null	4	[[[129012555, 129012760]], [[129013942, 129014739]], [[129015014, 129015084]], [[129015627, 129015682]]]	3	36.57220472296776	0.000223164472216	0.0015647871063651
ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	alternative acceptor; cassette exon	chr4	-	[135080407, 135080447]	null	3	[[], [[135080447, 135080555]], [[135080447, 135080632]]]	6	74.50020121903061	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17	Srrm1	cassette exon	cassette exon	chr4	-	[135067813, 135067918]	[135068157, 135068346]	2	[[], [[135067918, 135067933]]]	6	14.84564067603216	0.0063278623689934	0.0226303672272638
ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	cassette exon	chr4	-	[135054402, 135054534]	[135056683, 135056828]	2	[[], [[135056314, 135056356]]]	6	47.25393853431878	0.000197745699031	0.0015180391809236
ENSMUSG00000028909.18:B1	ENSMUSG00000028909.18:B1	ENSMUSG00000028909.18	Ptpru	alternative first region		chr4	-	[131548018, 131548290]	null	2	[[[131548802, 131548827]], [[131565394, 131565542], [131551142, 131551274]]]	2	5.134326445274299	0.0022250169294766	0.0095950487927309
ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	cassette exon	chr5	+	null	[23639446, 23639781]	2	[[], [[23639438, 23639446]]]	9	42.97143895537505	0.0001905306277984	0.0015180391809236
ENSMUSG00000029055.18:B1	ENSMUSG00000029055.18:B1	ENSMUSG00000029055.18	Plch2	alternative first region	alternative donor; mutually exclusive exons	chr4	-	[155093447, 155093594]	null	3	[[[155095095, 155095441]], [[155095323, 155095441]], [[155127422, 155127611]]]	2	7.993440850600779	0.0043265070666282	0.016751106707967
ENSMUSG00000029055.18:B2	ENSMUSG00000029055.18:B2	ENSMUSG00000029055.18	Plch2	alternative last region	alternative donor	chr4	-	null	[155091545, 155091618]	4	[[[155091374, 155091545], [155091058, 155091188], [155087211, 155087382], [155085260, 155085354], [155084904, 155085108], [155084521, 155084642], [155083307, 155083479], [155082600, 155083017]], [[155091374, 155091545], [155091058, 155091188], [155087211, 155087382], [155085260, 155085354], [155084904, 155085108], [155084521, 155084642], [155083307, 155083479], [155082909, 155083017], [155080588, 155080747], [155077381, 155077480], [155076989, 155077072], [155075741, 155075839], [155075471, 155075654], [155075145, 155075253], [155074349, 155074474], [155074186, 155074271], [155073876, 155074023], [155073574, 155073654], [155070671, 155071473], [155069822, 155069849], [155067833, 155069422]], [[155091374, 155091545], [155091058, 155091188], [155087211, 155087382], [155085260, 155085354], [155084904, 155085108], [155084521, 155084642], [155083307, 155083479], [155082909, 155083017], [155080588, 155080747], [155077381, 155077480], [155076989, 155077072], [155075741, 155075839], [155075471, 155075654], [155075145, 155075253], [155074349, 155074474], [155074186, 155074271], [155073876, 155074023], [155073574, 155073654], [155071175, 155071473], [155067571, 155069422]], [[155091374, 155091545], [155091058, 155091188], [155087211, 155087382], [155085260, 155085354], [155084904, 155085108], [155084521, 155084642], [155083307, 155083479], [155082909, 155083017], [155080588, 155080747], [155077381, 155077480], [155076989, 155077072], [155075741, 155075839], [155075471, 155075654], [155075145, 155075253], [155074349, 155074474], [155074186, 155074271], [155073876, 155074023], [155073574, 155073654], [155071175, 155071473], [155068118, 155069422]]]	2	11.354191837887743	0.0027718281466549	0.0114538884668036
ENSMUSG00000029095.18:B1	ENSMUSG00000029095.18:B1	ENSMUSG00000029095.18	Ablim2	alternative first region	alternative acceptor	chr5	+	null	[35981368, 35981456]	3	[[[35915223, 35915404], [35955796, 35955940], [35959703, 35959887], [35964382, 35964498], [35966526, 35966653], [35969469, 35969563]], [[35915309, 35915404], [35955796, 35955940], [35959703, 35959887], [35964382, 35964498], [35966526, 35966653], [35969469, 35969563]], [[35971769, 35972007]]]	2	6.619774572567192	0.0152869916354196	0.047185670888531
ENSMUSG00000029095.18:B3	ENSMUSG00000029095.18:B3	ENSMUSG00000029095.18	Ablim2	alternative last region	cassette exon	chr5	+	[35990404, 35990448]	null	4	[[[35990448, 35990474], [35994291, 35994441], [35997133, 35997166], [35998624, 35998745], [36006859, 36006913], [36014471, 36014524], [36015169, 36015308], [36024048, 36024110], [36030513, 36030568], [36031976, 36031984], [36032176, 36032257], [36040649, 36040763]], [[35990448, 35990474], [35994291, 35994441], [35998624, 35998745], [36000511, 36000610], [36006147, 36006249], [36006859, 36006913], [36014471, 36014524], [36015169, 36015308], [36031976, 36031984], [36032176, 36032257], [36040649, 36041810]], [[35990448, 35990474], [35994291, 35994441], [35998624, 35998745], [36000511, 36000610], [36006147, 36006249], [36014471, 36014524], [36015169, 36015308], [36031976, 36031984], [36032176, 36032257], [36040649, 36041810]], [[35990448, 35990474], [35994291, 35994441], [35998624, 35998745], [36006147, 36006249], [36006859, 36006913], [36014471, 36014524], [36015169, 36015308], [36024048, 36024110], [36030513, 36030568], [36031976, 36031984], [36032176, 36032257], [36040649, 36042317]]]	2	10.531106128105222	0.0057956406702784	0.0211218754435183
