test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000025240.11:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025240.11:B1	ENSMUSG00000025240.11	Sacm1l	alternative first region	cassette exon	chr9	+	null	[123358946, 123358986]	2	[[], [[123358823, 123358946]]]	2	16.764752724612855	0.003593469260214	0.0192958363856449
ENSMUSG00000025261.19:B1|cell_type|ASC|EX_cortical	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	43.16006040687224	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000025261.19:B1|cell_type|ASC|ODC	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	10.855900777811428	0.0045109472989327	0.0227458783293644
ENSMUSG00000025261.19:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	13.029671008439353	0.0012498047180128	0.0087655993066608
ENSMUSG00000025261.19:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	20.290637957814777	0.0025097190098912	0.0148004034464374
ENSMUSG00000025261.19:B1|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	56.81522656541775	0.0012425190001863	0.0087572801104158
ENSMUSG00000025261.19:B1|cell_type|EX_cortical|EX_thalamus	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	15.906225481754484	0.0099194433514879	0.0408224634468769
ENSMUSG00000025261.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	108.29349725603284	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000025261.19:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	65.74606012295123	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000025261.19:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	57.68047982661204	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000025261.19:B1|cell_type|EX_cortical|ODC	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	20.47106157215958	0.0005873370139786	0.0051511208073385
ENSMUSG00000025261.19:B1|cell_type|EX_hippocampus_granule|INH_midbrain	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	30.51888249014398	0.0005905221199744	0.0051511208073385
ENSMUSG00000025261.19:B1|cell_type|EX_hippocampus_pyramidal|INH_midbrain	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	30.15387011839284	0.0045766116506864	0.0229847155535365
ENSMUSG00000025261.19:B1|cell_type|EX_hippocampus_pyramidal|INH_migrating_interneuron	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	21.85660763071396	0.0074965313011244	0.0329220403972073
ENSMUSG00000025261.19:B1|cell_type|EX_thalamus|INH_migrating_interneuron	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	16.14640952349983	0.0114311748017146	0.0453914405104968
ENSMUSG00000025261.19:B1|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	31.39690048014398	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000025261.19:B1|cell_type|INH_medium_spiny|ODC	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	9.971081111156876	0.0061571615485261	0.0286094168952272
ENSMUSG00000025261.19:B1|cell_type|INH_midbrain|ODC	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	Huwe1	alternative first region	multi-exon skipping	chrX	+	null	[150618243, 150618288]	2	[[], [[150586322, 150586565], [150589715, 150589856], [150618219, 150618243]]]	2	13.29532006514986	0.0022004620970403	0.0134466075713737
ENSMUSG00000025272.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025272.17:B1	ENSMUSG00000025272.17	Tro	alternative first region	alternative acceptor; multi-exon skipping; mutually exclusive exons	chrX	-	[149438879, 149438924]	null	4	[[], [[149440340, 149440395], [149438924, 149438949]], [[149440340, 149440432], [149438924, 149438949]], [[149440538, 149440579], [149438924, 149438949]]]	2	271.32976408587785	0.0010080110350681	0.0075818794088128
ENSMUSG00000025272.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025272.17:B1	ENSMUSG00000025272.17	Tro	alternative first region	alternative acceptor; multi-exon skipping; mutually exclusive exons	chrX	-	[149438879, 149438924]	null	4	[[], [[149440340, 149440395], [149438924, 149438949]], [[149440340, 149440432], [149438924, 149438949]], [[149440538, 149440579], [149438924, 149438949]]]	2	24.577410803856672	0.0013263303093002	0.0091366595341843
ENSMUSG00000025272.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025272.17:B1	ENSMUSG00000025272.17	Tro	alternative first region	alternative acceptor; multi-exon skipping; mutually exclusive exons	chrX	-	[149438879, 149438924]	null	4	[[], [[149440340, 149440395], [149438924, 149438949]], [[149440340, 149440432], [149438924, 149438949]], [[149440538, 149440579], [149438924, 149438949]]]	2	50.27966927954566	0.0016977027959042	0.0109985845889386
ENSMUSG00000025272.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025272.17:B2	ENSMUSG00000025272.17	Tro	cassette exon	cassette exon	chrX	-	[149436287, 149436392]	[149438879, 149438924]	2	[[], [[149436984, 149438610]]]	2	32.56368271686585	0.0005905221199744	0.0051511208073385
ENSMUSG00000025272.17:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025272.17:B2	ENSMUSG00000025272.17	Tro	cassette exon	cassette exon	chrX	-	[149436287, 149436392]	[149438879, 149438924]	2	[[], [[149436984, 149438610]]]	2	21.44556969378961	6.344976364963041e-05	0.0011875820828792
ENSMUSG00000025272.17:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025272.17:B2	ENSMUSG00000025272.17	Tro	cassette exon	cassette exon	chrX	-	[149436287, 149436392]	[149438879, 149438924]	2	[[], [[149436984, 149438610]]]	2	42.96914381182029	0.000110023104852	0.0018291341181648
ENSMUSG00000025272.17:B2|cell_type|INH_midbrain|INH_migrating_interneuron	ENSMUSG00000025272.17:B2	ENSMUSG00000025272.17	Tro	cassette exon	cassette exon	chrX	-	[149436287, 149436392]	[149438879, 149438924]	2	[[], [[149436984, 149438610]]]	2	7.856122365799032	0.0117178345441762	0.046140759150788
ENSMUSG00000025272.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025272.17:B3	ENSMUSG00000025272.17	Tro	compound internal	alternative donor; retained intron	chrX	-	[149428421, 149428517]	[149433429, 149433544]	3	[[[149428689, 149432651]], [[149432460, 149432651], [149428689, 149429115]], [[149432543, 149432651]]]	2	104.71872262553502	0.0005066711704104	0.0047260046051894
ENSMUSG00000025272.17:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025272.17:B3	ENSMUSG00000025272.17	Tro	compound internal	alternative donor; retained intron	chrX	-	[149428421, 149428517]	[149433429, 149433544]	3	[[[149428689, 149432651]], [[149432460, 149432651], [149428689, 149429115]], [[149432543, 149432651]]]	2	18.41662226479215	0.0009942711045878	0.007523584228491
ENSMUSG00000025272.17:B3|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025272.17:B3	ENSMUSG00000025272.17	Tro	compound internal	alternative donor; retained intron	chrX	-	[149428421, 149428517]	[149433429, 149433544]	3	[[[149428689, 149432651]], [[149432460, 149432651], [149428689, 149429115]], [[149432543, 149432651]]]	2	32.11387798533244	0.0010416173476634	0.0077880185947985
ENSMUSG00000025272.17:B4|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025272.17:B4	ENSMUSG00000025272.17	Tro	alternative last region	alternative donor; cassette exon	chrX	-	null	[149428421, 149428517]	3	[[], [[149428299, 149428421]], [[149428303, 149428421]]]	2	62.87675237545782	0.0032089174125992	0.0178352071531141
ENSMUSG00000025272.17:B4|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025272.17:B4	ENSMUSG00000025272.17	Tro	alternative last region	alternative donor; cassette exon	chrX	-	null	[149428421, 149428517]	3	[[], [[149428299, 149428421]], [[149428303, 149428421]]]	2	22.51366537045869	0.0003314237015292	0.0035346650431967
ENSMUSG00000025272.17:B4|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025272.17:B4	ENSMUSG00000025272.17	Tro	alternative last region	alternative donor; cassette exon	chrX	-	null	[149428421, 149428517]	3	[[], [[149428299, 149428421]], [[149428303, 149428421]]]	2	45.35820554263168	0.0003314237015292	0.0035346650431967
ENSMUSG00000025326.13:B1|cell_type|EX_cerebellum_granule|INH_migrating_interneuron	ENSMUSG00000025326.13:B1	ENSMUSG00000025326.13	Ube3a	alternative first region	cassette exon	chr7	+	null	[58878549, 58879019]	2	[[], [[58878498, 58878549]]]	2	21.810877310450053	0.0116796786017519	0.0460386215456087
ENSMUSG00000025326.13:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025326.13:B1	ENSMUSG00000025326.13	Ube3a	alternative first region	cassette exon	chr7	+	null	[58878549, 58879019]	2	[[], [[58878498, 58878549]]]	2	33.51678926388056	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000025326.13:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025326.13:B1	ENSMUSG00000025326.13	Ube3a	alternative first region	cassette exon	chr7	+	null	[58878549, 58879019]	2	[[], [[58878498, 58878549]]]	2	11.012113460638522	0.00171314361854	0.0110763955039055
ENSMUSG00000025326.13:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025326.13:B1	ENSMUSG00000025326.13	Ube3a	alternative first region	cassette exon	chr7	+	null	[58878549, 58879019]	2	[[], [[58878498, 58878549]]]	2	23.181840277797555	6.344976364963041e-05	0.0011875820828792
ENSMUSG00000025369.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000025369.16:B1	ENSMUSG00000025369.16	Smarcc2	alternative first region	alternative acceptor	chr10	+	null	[128295189, 128295306]	2	[[[128295162, 128295189]], [[128295176, 128295189]]]	2	8.664304365061923	0.0094619870172736	0.0392830566398378
ENSMUSG00000025369.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025369.16:B1	ENSMUSG00000025369.16	Smarcc2	alternative first region	alternative acceptor	chr10	+	null	[128295189, 128295306]	2	[[[128295162, 128295189]], [[128295176, 128295189]]]	2	22.62828625870802	0.0015324138850023	0.0102145866568109
ENSMUSG00000025369.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025369.16:B1	ENSMUSG00000025369.16	Smarcc2	alternative first region	alternative acceptor	chr10	+	null	[128295189, 128295306]	2	[[[128295162, 128295189]], [[128295176, 128295189]]]	2	27.707334106961863	0.0003124511795032	0.0034064961625692
ENSMUSG00000025369.16:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025369.16:B1	ENSMUSG00000025369.16	Smarcc2	alternative first region	alternative acceptor	chr10	+	null	[128295189, 128295306]	2	[[[128295162, 128295189]], [[128295176, 128295189]]]	2	16.39358525118168	0.0011238480557428	0.008212735791967
ENSMUSG00000025372.17:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	Baiap2	cassette exon	cassette exon	chr11	+	[119887348, 119887573]	[119887834, 119887916]	2	[[], [[119887714, 119887834]]]	2	14.41780745016282	0.0034634033710459	0.0187787890214265
ENSMUSG00000025372.17:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	Baiap2	cassette exon	cassette exon	chr11	+	[119887348, 119887573]	[119887834, 119887916]	2	[[], [[119887714, 119887834]]]	2	29.141773991351883	0.0007701617339641	0.0062547977029199
ENSMUSG00000025372.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	Baiap2	cassette exon	cassette exon	chr11	+	[119887348, 119887573]	[119887834, 119887916]	2	[[], [[119887714, 119887834]]]	2	21.0486128980728	6.344976364963041e-05	0.0011875820828792
ENSMUSG00000025372.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	Baiap2	cassette exon	cassette exon	chr11	+	[119887348, 119887573]	[119887834, 119887916]	2	[[], [[119887714, 119887834]]]	2	31.43217171493799	0.0010155456604952	0.0076284011241854
ENSMUSG00000025372.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	Baiap2	cassette exon	cassette exon	chr11	+	[119887348, 119887573]	[119887834, 119887916]	2	[[], [[119887714, 119887834]]]	2	15.764214922800877	0.0012498047180128	0.0087655993066608
ENSMUSG00000025372.17:B1|cell_type|EX_hippocampus_granule|INH_medium_spiny	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	Baiap2	cassette exon	cassette exon	chr11	+	[119887348, 119887573]	[119887834, 119887916]	2	[[], [[119887714, 119887834]]]	2	34.29430592467104	0.004062182641981	0.0211724180579051
ENSMUSG00000025372.17:B1|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	Baiap2	cassette exon	cassette exon	chr11	+	[119887348, 119887573]	[119887834, 119887916]	2	[[], [[119887714, 119887834]]]	2	61.15763135436517	0.0019241129839144	0.0121520096553924
ENSMUSG00000025372.17:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	Baiap2	alternative last region	alternative acceptor; mutually exclusive exons	chr11	+	[119891377, 119891412]	null	3	[[[119891412, 119893447]], [[119891899, 119893447]], [[119897184, 119897608]]]	2	40.3840863862168	0.0035626198958618	0.0191787704393897
ENSMUSG00000025372.17:B2|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	Baiap2	alternative last region	alternative acceptor; mutually exclusive exons	chr11	+	[119891377, 119891412]	null	3	[[[119891412, 119893447]], [[119891899, 119893447]], [[119897184, 119897608]]]	2	35.448394610109126	0.0007101936461341	0.0058475886158389
ENSMUSG00000025372.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	Baiap2	alternative last region	alternative acceptor; mutually exclusive exons	chr11	+	[119891377, 119891412]	null	3	[[[119891412, 119893447]], [[119891899, 119893447]], [[119897184, 119897608]]]	2	44.43660937821973	4.734624307561195e-05	0.001049508388176
ENSMUSG00000025372.17:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	Baiap2	alternative last region	alternative acceptor; mutually exclusive exons	chr11	+	[119891377, 119891412]	null	3	[[[119891412, 119893447]], [[119891899, 119893447]], [[119897184, 119897608]]]	2	47.403861255095386	0.0011360408974723	0.0082379360782068
ENSMUSG00000025372.17:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	Baiap2	alternative last region	alternative acceptor; mutually exclusive exons	chr11	+	[119891377, 119891412]	null	3	[[[119891412, 119893447]], [[119891899, 119893447]], [[119897184, 119897608]]]	2	27.66364213894004	0.0007101936461341	0.0058475886158389
ENSMUSG00000025372.17:B2|cell_type|EX_hippocampus_granule|INH_medium_spiny	ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	Baiap2	alternative last region	alternative acceptor; mutually exclusive exons	chr11	+	[119891377, 119891412]	null	3	[[[119891412, 119893447]], [[119891899, 119893447]], [[119897184, 119897608]]]	2	21.41848080488595	0.007668276057938	0.0333886727112462
ENSMUSG00000025372.17:B2|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	Baiap2	alternative last region	alternative acceptor; mutually exclusive exons	chr11	+	[119891377, 119891412]	null	3	[[[119891412, 119893447]], [[119891899, 119893447]], [[119897184, 119897608]]]	2	39.54420447508822	0.004110715264456	0.0213564503973691
