event_type	event_id	suppa_event_id
SE	9255	ENSMUSG00000060261.17;SE:chr5:134295510-134308291:134308368-134311641:-
SE	9266	ENSMUSG00000048997.18;SE:chr3:108114920-108115279:108115383-108115756:-
SE	9267	ENSMUSG00000048997.18;SE:chr3:108115821-108116233:108116411-108117661:-
SE	9271	ENSMUSG00000057551.11;SE:chr9:19540502-19543630:19543684-19552362:+
SE	9274	ENSMUSG00000070509.16;SE:chr7:73025636-73041129:73041244-73058980:+
SE	9276	ENSMUSG00000026753.6;SE:chr2:39094986-39096664:39096729-39100970:-
SE	9289	ENSMUSG00000029165.18;SE:chr5:31048114-31048218:31048304-31048404:+
SE	9290	ENSMUSG00000029165.18;SE:chr5:31062159-31062453:31062499-31062975:+
SE	9293	ENSMUSG00000026589.15;SE:chr1:157334430-157334956:157335123-157352355:+
SE	9298	ENSMUSG00000058076.13;SE:chr1:170966324-170971127:170971228-170973325:-
SE	9300	ENSMUSG00000033488.12;SE:chr1:157293391-157294736:157294817-157316013:+
SE	9310	ENSMUSG00000059273.10;SE:chr7:16135231-16136380:16136441-16150698:+
SE	9311	ENSMUSG00000059273.10;SE:chr7:16163835-16166699:16166947-16167946:+
SE	9313	ENSMUSG00000066113.17;SE:chr4:86150928-86161954:86162004-86166208:+
SE	9317	ENSMUSG00000026594.15;SE:chr1:156647488-156648957:156649034-156651561:-
SE	9318	ENSMUSG00000026594.15;SE:chr1:156728206-156729356:156729460-156735209:-
SE	9319	ENSMUSG00000029883.13;SE:chr6:40906500-40916117:40916184-40917287:-
SE	9321	ENSMUSG00000060519.12;SE:chr1:156494347-156496941:156497206-156501100:-
SE	9324	ENSMUSG00000050565.17;SE:chr1:155916748-155916821:155916880-155927040:+
SE	9328	ENSMUSG00000026959.14;SE:chr2:25182140-25184450:25184560-25185804:-
SE	9329	ENSMUSG00000026959.14;SE:chr2:25182496-25184450:25184560-25185804:-
SE	9331	ENSMUSG00000026959.14;SE:chr2:25200487-25201355:25201417-25203440:-
SE	9334	ENSMUSG00000029767.17;SE:chr6:29366976-29372470:29372669-29374398:+
SE	9335	ENSMUSG00000052423.16;SE:chr1:171097984-171098562:171098675-171098773:+
SE	9339	ENSMUSG00000004035.13;SE:chr3:107834296-107836186:107836296-107836379:-
SE	9344	ENSMUSG00000004371.16;SE:chr7:4779496-4784591:4784657-4785794:-
SE	9357	ENSMUSG00000026416.13;SE:chr1:130837464-130838471:130838536-130838805:-
SE	9358	ENSMUSG00000026581.15;SE:chr1:163893257-163893779:163893886-163894180:+
SE	9359	ENSMUSG00000026581.15;SE:chr1:163899810-163900698:163900797-163903711:+
SE	9360	ENSMUSG00000029217.17;SE:chr5:72931228-72936764:72936829-72939346:-
SE	9361	ENSMUSG00000029217.17;SE:chr5:72980984-72982387:72982473-73025737:-
SE	9362	ENSMUSG00000107283.4;SE:chr5:31299194-31302044:31302096-31302590:-
SE	9363	ENSMUSG00000107283.4;SE:chr5:31302096-31302584:31302622-31302839:-
SE	9364	ENSMUSG00000107283.4;SE:chr5:31302096-31302590:31302622-31302839:-
SE	9373	ENSMUSG00000023153.10;SE:chr4:155553803-155553901:155553960-155554446:+
SE	9374	ENSMUSG00000023153.10;SE:chr4:155553803-155553919:155553960-155554446:+
SE	9376	ENSMUSG00000051343.12;SE:chr6:85314652-85317325:85319343-85324762:-
SE	9379	ENSMUSG00000039361.12;SE:chr7:89826811-89831427:89831576-89838358:+
SE	9380	ENSMUSG00000039361.12;SE:chr7:89840961-89843481:89843504-89844863:+
SE	9387	ENSMUSG00000040265.17;SE:chr1:161847561-161872955:161872966-161911602:-
SE	9388	ENSMUSG00000040265.17;SE:chr1:162059336-162102057:162102108-162113566:-
SE	9393	ENSMUSG00000097048.9;SE:chr6:86509289-86524970:86525138-86540414:+
SE	9394	ENSMUSG00000097048.9;SE:chr6:86525138-86527899:86528096-86540414:+
SE	9399	ENSMUSG00000050549.9;SE:chr3:127664649-127681604:127681634-127689683:-
SE	9420	ENSMUSG00000075302.11;SE:chr2:70340045-70343104:70343160-70351417:+
SE	9423	ENSMUSG00000006010.15;SE:chr1:150251375-150256063:150256128-150257250:-
SE	9424	ENSMUSG00000006010.15;SE:chr1:150256128-150257250:150257345-150258019:-
SE	9428	ENSMUSG00000098505.4;SE:chr2:181638220-181639205:181639429-181640553:+
SE	9432	ENSMUSG00000101011.8;SE:chr1:149301188-149323154:149323351-149325562:-
SE	9433	ENSMUSG00000060279.15;SE:chr7:44552624-44552886:44552951-44553165:-
SE	9451	ENSMUSG00000086587.9;SE:chr4:14942275-14947439:14947545-14952621:+
SE	9453	ENSMUSG00000003810.15;SE:chr4:116187666-116190610:116190630-116194619:-
SE	9454	ENSMUSG00000003810.15;SE:chr4:116210261-116225933:116226127-116228674:-
SE	9456	ENSMUSG00000087128.9;SE:chr4:94356102-94360013:94360578-94365250:-
SE	9460	ENSMUSG00000071078.7;SE:chr8:70584658-70585062:70585167-70585237:+
SE	9463	ENSMUSG00000037652.16;SE:chr3:30996801-31002851:31002949-31005025:-
SE	9467	ENSMUSG00000026566.16;SE:chr1:165421246-165429319:165429424-165432179:-
SE	9472	ENSMUSG00000054715.12;SE:chr7:12631870-12637528:12638012-12640161:+
SE	9475	ENSMUSG00000063681.15;SE:chr1:139176813-139242309:139242491-139250965:-
SE	9476	ENSMUSG00000073758.11;SE:chr4:126055816-126055969:126056059-126056246:-
SE	9477	ENSMUSG00000031881.7;SE:chr8:105348960-105349680:105349769-105350013:-
SE	9481	ENSMUSG00000107214.4;SE:chr5:149771937-149776256:149776358-149787556:+
SE	9490	ENSMUSG00000121447.1;SE:chr9:124121101-124121532:124121690-124124518:-
SE	9495	ENSMUSG00000049044.17;SE:chr2:71971516-72004767:72004820-72005146:+
SE	9500	ENSMUSG00000026523.15;SE:chr1:175547947-175552233:175552262-175553955:+
SE	9508	ENSMUSG00000038718.16;SE:chr2:34065966-34066761:34066873-34068189:-
SE	9514	ENSMUSG00000029126.8;SE:chr5:38302163-38312952:38313068-38316221:-
SE	9520	ENSMUSG00000038780.15;SE:chr5:144830117-144830890:144830967-144831284:-
SE	9523	ENSMUSG00000095430.4;SE:chr7:11404448-11412825:11413046-11413188:-
SE	9528	ENSMUSG00000031644.20;SE:chr8:61497141-61497293:61497367-61502818:+
SE	9529	ENSMUSG00000031644.20;SE:chr8:61502981-61503062:61503193-61507554:+
SE	9530	ENSMUSG00000031644.20;SE:chr8:61507656-61524785:61524868-61525310:+
SE	9533	ENSMUSG00000025958.15;SE:chr1:64572179-64590008:64590129-64597662:+
SE	9535	ENSMUSG00000025958.15;SE:chr1:64597808-64598886:64598927-64605376:+
SE	9551	ENSMUSG00000041890.18;SE:chr5:114872004-114875409:114875498-114877094:-
SE	9553	ENSMUSG00000041890.18;SE:chr5:114877342-114881792:114881941-114883490:-
SE	9555	ENSMUSG00000041890.18;SE:chr5:114890388-114891072:114891077-114891340:-
SE	9557	ENSMUSG00000041890.18;SE:chr5:114890391-114891209:114891214-114891340:-
SE	9578	ENSMUSG00000037685.16;SE:chr5:67908428-67913993:67914037-67918457:-
SE	9583	ENSMUSG00000037685.16;SE:chr5:67944009-67963000:67963045-67969431:-
SE	9589	ENSMUSG00000074378.6;SE:chr7:13192200-13204224:13204253-13206061:+
SE	9607	ENSMUSG00000101102.3;SE:chr1:132978031-132988778:132988865-132993572:-
SE	9619	ENSMUSG00000030148.16;SE:chr6:123105012-123116016:123116087-123116210:+
SE	9627	ENSMUSG00000078190.8;SE:chr1:162045664-162047857:162047939-162049423:+
SE	9628	ENSMUSG00000078190.8;SE:chr1:162045664-162047877:162047939-162049423:+
SE	9633	ENSMUSG00000026977.18;SE:chr2:60040428-60055114:60055214-60059262:+
SE	9651	ENSMUSG00000042096.16;SE:chr5:114158068-114158985:114159102-114161889:+
SE	9656	ENSMUSG00000079550.10;SE:chr1:59178959-59180103:59180120-59182915:-
SE	9657	ENSMUSG00000079550.10;SE:chr1:59178959-59182854:59182871-59182915:-
SE	9658	ENSMUSG00000049515.13;SE:chr1:91255380-91262412:91262543-91268231:+
SE	9660	ENSMUSG00000026610.14;SE:chr1:187730249-187754559:187754680-187775531:+
SE	9664	ENSMUSG00000032839.14;SE:chr9:95614262-95618873:95618974-95625250:-
SE	9674	ENSMUSG00000027109.17;SE:chr2:72801858-72809242:72809373-72809831:-
SE	9696	ENSMUSG00000047369.18;SE:chr1:181421121-181423065:181423217-181425929:+
SE	9699	ENSMUSG00000047369.18;SE:chr1:181543885-181546333:181546500-181547663:+
SE	9723	ENSMUSG00000031885.15;SE:chr8:105898024-105905225:105905341-105921107:+
SE	9724	ENSMUSG00000031885.15;SE:chr8:105921223-105929084:105929179-105942536:+
SE	9725	ENSMUSG00000031885.15;SE:chr8:105921223-105929084:105929210-105942536:+
SE	9726	ENSMUSG00000046519.17;SE:chr3:95496445-95499028:95499216-95515217:+
SE	9727	ENSMUSG00000046519.17;SE:chr3:95499216-95515217:95515348-95516983:+
SE	9730	ENSMUSG00000030741.16;SE:chr7:125969585-125969907:125970078-125970350:-
SE	9731	ENSMUSG00000030741.16;SE:chr7:125971319-125971584:125971739-125971917:-
SE	9738	ENSMUSG00000025532.14;SE:chr5:130066759-130071047:130071141-130077767:+
SE	9740	ENSMUSG00000025532.14;SE:chr5:130066759-130077767:130077824-130088546:+
SE	9745	ENSMUSG00000042210.19;SE:chr9:106321505-106322725:106323033-106324730:-
SE	9748	ENSMUSG00000068686.13;SE:chr2:103901433-103901513:103901615-103909203:+
SE	9749	ENSMUSG00000068686.13;SE:chr2:103911443-103920474:103920619-103921349:+
SE	9754	ENSMUSG00000014959.13;SE:chr2:70492104-70502909:70503105-70506809:+
SE	9761	ENSMUSG00000039515.12;SE:chr2:30318414-30321973:30322098-30325576:+
SE	9763	ENSMUSG00000087213.4;SE:chr1:64719544-64724991:64725062-64729623:-
SE	9764	ENSMUSG00000087213.4;SE:chr1:64725062-64727948:64728083-64729623:-
SE	9767	ENSMUSG00000038608.16;SE:chr1:80479543-80482843:80482915-80483042:-
SE	9771	ENSMUSG00000026049.12;SE:chr1:44139161-44140627:44140682-44141060:-
SE	9779	ENSMUSG00000030554.17;SE:chr7:67383301-67384208:67386654-67388853:-
SE	9785	ENSMUSG00000029569.10;SE:chr6:13595085-13602237:13603486-13607829:-
SE	9791	ENSMUSG00000055357.9;SE:chrX:168560394-168561090:168561180-168562514:-
SE	9793	ENSMUSG00000045349.16;SE:chr4:137977819-137980923:137981000-137981142:+
SE	9798	ENSMUSG00000070810.11;SE:chr7:13956514-13959787:13959964-13970528:-
SE	9799	ENSMUSG00000070810.11;SE:chr7:13970622-13984257:13984383-13987329:-
SE	9814	ENSMUSG00000002881.15;SE:chr1:52504106-52506049:52506138-52518397:-
SE	9815	ENSMUSG00000002881.15;SE:chr1:52529914-52539009:52539156-52539369:-
SE	9816	ENSMUSG00000026436.16;SE:chr1:131935678-131940764:131940972-131942121:+
SE	9819	ENSMUSG00000063077.16;SE:chr4:149288751-149290143:149290343-149291175:-
SE	9823	ENSMUSG00000063077.16;SE:chr4:149348147-149349802:149349819-149350709:-
SE	9827	ENSMUSG00000026748.14;SE:chr2:16517044-16552928:16553074-16570147:+
SE	9829	ENSMUSG00000059857.16;SE:chr3:109690227-109734943:109735077-109739784:-
SE	9831	ENSMUSG00000059857.16;SE:chr3:109690227-109734943:109735077-109759081:-
SE	9832	ENSMUSG00000059857.16;SE:chr3:109690227-109739784:109739951-109759081:-
SE	9833	ENSMUSG00000059857.16;SE:chr3:109735077-109739784:109739951-109759081:-
SE	9834	ENSMUSG00000059857.16;SE:chr3:109690227-109746436:109746495-109748826:-
SE	9835	ENSMUSG00000059857.16;SE:chr3:109690227-109748826:109748891-109759081:-
SE	9843	ENSMUSG00000105153.5;SE:chr3:34764507-34768116:34768186-34770707:-
SE	9865	ENSMUSG00000032411.16;SE:chr9:96084241-96105147:96105251-96114735:+
SE	9872	ENSMUSG00000032411.16;SE:chr9:96105251-96114735:96114801-96155892:+
SE	9875	ENSMUSG00000032411.16;SE:chr9:96114801-96129103:96129141-96155892:+
SE	9880	ENSMUSG00000032411.16;SE:chr9:96141353-96155892:96155995-96169654:+
SE	9885	ENSMUSG00000054920.13;SE:chr5:65289119-65298603:65298785-65300582:+
SE	9892	ENSMUSG00000028159.15;SE:chr3:137667336-137671642:137671764-137687080:-
SE	9900	ENSMUSG00000040731.14;SE:chr5:134650940-134653295:134653354-134654220:-
SE	9902	ENSMUSG00000025139.15;SE:chr7:141446626-141452432:141452520-141456013:-
SE	9911	ENSMUSG00000030701.18;SE:chr7:100294876-100299135:100299239-100302861:-
SE	9913	ENSMUSG00000030701.18;SE:chr7:100294876-100302861:100302900-100303809:-
SE	9916	ENSMUSG00000064293.15;SE:chr6:105901785-106101213:106101270-106158644:+
SE	9929	ENSMUSG00000002963.18;SE:chr7:44509369-44509501:44509608-44509784:+
SE	9931	ENSMUSG00000029428.14;SE:chr5:129063494-129064782:129064906-129065866:-
SE	9933	ENSMUSG00000026029.15;SE:chr1:58834897-58843158:58843273-58863074:+
SE	9934	ENSMUSG00000026029.15;SE:chr1:58841852-58843158:58843273-58863074:+
SE	9937	ENSMUSG00000031492.14;SE:chr8:27875224-27876810:27876854-27883328:+
SE	9947	ENSMUSG00000038777.20;SE:chr3:95075700-95075898:95076017-95076120:+
SE	9948	ENSMUSG00000038777.20;SE:chr3:95078913-95079102:95079197-95079566:+
SE	9950	ENSMUSG00000041763.15;SE:chr1:44022752-44024576:44024614-44029671:+
SE	9952	ENSMUSG00000050079.11;SE:chr8:95329058-95349462:95349963-95355684:+
SE	9954	ENSMUSG00000029153.12;SE:chr5:73481190-73483624:73483741-73485006:-
SE	9955	ENSMUSG00000029153.12;SE:chr5:73486663-73489447:73489543-73493163:-
SE	9956	ENSMUSG00000029153.12;SE:chr5:73489543-73493163:73493288-73495874:-
SE	9965	ENSMUSG00000040061.18;SE:chr2:118554289-118554869:118554937-118555498:-
SE	9967	ENSMUSG00000036813.12;SE:chr2:24974100-24974273:24974383-24974738:+
SE	9970	ENSMUSG00000036899.11;SE:chr6:41647923-41651157:41651303-41651436:-
SE	9987	ENSMUSG00000026121.14;SE:chr1:36595161-36595884:36596166-36596441:-
SE	9989	ENSMUSG00000036371.7;SE:chr6:67249011-67249123:67249212-67249848:+
SE	9990	ENSMUSG00000036371.7;SE:chr6:67249011-67249141:67249212-67249848:+
SE	10000	ENSMUSG00000066842.19;SE:chr1:150449346-150453023:150453373-150455979:-
SE	10004	ENSMUSG00000098234.9;SE:chr1:10012616-10012835:10012916-10014245:-
SE	10005	ENSMUSG00000098234.9;SE:chr1:10012616-10012835:10012942-10014245:-
SE	10006	ENSMUSG00000098234.9;SE:chr1:10012942-10013752:10013814-10014245:-
SE	10007	ENSMUSG00000005233.17;SE:chr2:69035265-69035370:69035522-69036408:-
SE	10008	ENSMUSG00000048697.5;SE:chr6:57986238-57987628:57987754-57988931:-
SE	10011	ENSMUSG00000041975.18;SE:chr2:70796857-70797394:70797500-70803597:-
SE	10017	ENSMUSG00000060477.15;SE:chr6:113615602-113624600:113624782-113642664:+
SE	10018	ENSMUSG00000060477.15;SE:chr6:113624782-113642664:113642807-113647160:+
SE	10019	ENSMUSG00000026222.17;SE:chr1:85606830-85608807:85608860-85619696:+
SE	10020	ENSMUSG00000026222.17;SE:chr1:85608860-85619696:85619770-85621980:+
SE	10023	ENSMUSG00000028782.15;SE:chr4:129898901-129899183:129899347-129900545:+
SE	10026	ENSMUSG00000028782.15;SE:chr4:129899347-129900545:129900709-129901355:+
SE	10029	ENSMUSG00000028782.15;SE:chr4:129908429-129908728:129908826-129910855:+
SE	10030	ENSMUSG00000028782.15;SE:chr4:129908429-129910427:129910489-129910855:+
SE	10035	ENSMUSG00000031728.11;SE:chr8:110433051-110434661:110434776-110436043:+
SE	10050	ENSMUSG00000026827.13;SE:chr2:57247825-57251798:57251851-57254043:+
SE	10059	ENSMUSG00000005677.15;SE:chr1:171044999-171045195:171045300-171046158:+
SE	10062	ENSMUSG00000032997.17;SE:chr1:75454462-75454914:75455056-75455436:-
SE	10064	ENSMUSG00000027520.17;SE:chr1:63320036-63329836:63329941-63334075:+
SE	10065	ENSMUSG00000014980.15;SE:chr1:152247034-152247505:152247646-152259013:-
SE	10069	ENSMUSG00000074604.10;SE:chr3:51572031-51584986:51585056-51589218:+
SE	10070	ENSMUSG00000074604.10;SE:chr3:51585056-51589218:51589299-51589875:+
SE	10071	ENSMUSG00000040263.17;SE:chr8:122531845-122533245:122533337-122540446:-
SE	10072	ENSMUSG00000049690.16;SE:chr1:125842758-125867900:125867974-125904663:-
SE	10073	ENSMUSG00000049690.16;SE:chr1:125842758-125904663:125904799-125909120:-
SE	10075	ENSMUSG00000049690.16;SE:chr1:125955752-125961510:125961701-126030281:-
SE	10079	ENSMUSG00000025949.17;SE:chr1:65231453-65231693:65231725-65234815:+
SE	10081	ENSMUSG00000025949.17;SE:chr1:65262811-65263321:65263488-65269953:+
SE	10085	ENSMUSG00000038685.19;SE:chr2:180996235-180996802:180996918-180997103:+
SE	10086	ENSMUSG00000038685.19;SE:chr2:180996235-180996802:180996918-180997121:+
SE	10087	ENSMUSG00000038685.19;SE:chr2:180996918-180997103:180997345-180997444:+
SE	10088	ENSMUSG00000038685.19;SE:chr2:180996918-180997121:180997345-180997444:+
SE	10091	ENSMUSG00000027677.18;SE:chr3:33857353-33857599:33857754-33858149:+
SE	10095	ENSMUSG00000029228.16;SE:chr5:74789022-74820763:74820882-74838169:-
SE	10096	ENSMUSG00000029228.16;SE:chr5:74820882-74820967:74821215-74838169:-
SE	10102	ENSMUSG00000073917.3;SE:chr7:104527265-104528017:104528240-104529844:+
SE	10103	ENSMUSG00000061186.16;SE:chr2:10375363-10376220:10376270-10384996:+
SE	10105	ENSMUSG00000061186.16;SE:chr2:10385046-10385834:10385877-10398076:+
SE	10106	ENSMUSG00000061186.16;SE:chr2:10580322-10582340:10582438-10582626:+
SE	10109	ENSMUSG00000084847.8;SE:chr9:59867943-59868349:59868697-59868907:-
SE	10110	ENSMUSG00000049252.18;SE:chr2:40487086-40488425:40488523-40490266:-
SE	10124	ENSMUSG00000004707.15;SE:chr1:171429630-171432558:171432887-171434768:-
SE	10125	ENSMUSG00000026469.15;SE:chr1:155169021-155183368:155183562-155184697:-
SE	10128	ENSMUSG00000038305.16;SE:chr1:57838513-57871212:57871296-57894623:+
SE	10129	ENSMUSG00000038305.16;SE:chr1:57838513-57894623:57894683-57918667:+
SE	10130	ENSMUSG00000038305.16;SE:chr1:57925108-57939793:57939999-57941248:+
SE	10167	ENSMUSG00000096929.9;SE:chr1:194658765-194699783:194699859-194700909:+
SE	10179	ENSMUSG00000096929.9;SE:chr1:194706024-194706155:194706260-194706605:+
SE	10185	ENSMUSG00000004633.18;SE:chr6:54263163-54267252:54267425-54270023:+
SE	10186	ENSMUSG00000004633.18;SE:chr6:54267425-54270023:54270100-54275030:+
SE	10187	ENSMUSG00000004633.18;SE:chr6:54270100-54272769:54272906-54275030:+
SE	10188	ENSMUSG00000004633.18;SE:chr6:54270100-54275030:54275135-54277058:+
SE	10189	ENSMUSG00000041762.17;SE:chr2:73197942-73198658:73198741-73200330:-
SE	10190	ENSMUSG00000041762.17;SE:chr2:73212652-73213139:73213302-73216609:-
SE	10191	ENSMUSG00000054162.16;SE:chr8:63405022-63566468:63566476-63566577:+
SE	10195	ENSMUSG00000025932.15;SE:chr1:14353422-14372994:14373121-14374649:-
SE	10201	ENSMUSG00000025505.17;SE:chr7:140908179-140911331:140911474-140912823:+
SE	10203	ENSMUSG00000025505.17;SE:chr7:140913644-140913924:140914016-140915758:+
SE	10204	ENSMUSG00000026395.17;SE:chr1:138043380-138044692:138044763-138054041:-
SE	10207	ENSMUSG00000027455.17;SE:chr2:151342709-151344375:151344380-151344934:+
SE	10208	ENSMUSG00000027455.17;SE:chr2:151345099-151346031:151346123-151347273:+
SE	10209	ENSMUSG00000009207.16;SE:chr2:74352641-74358436:74358518-74359975:-
SE	10221	ENSMUSG00000052534.16;SE:chr1:168011188-168012525:168012637-168018847:-
SE	10222	ENSMUSG00000052534.16;SE:chr1:168011188-168018847:168019006-168023317:-
SE	10228	ENSMUSG00000050786.9;SE:chr6:49311231-49316197:49316266-49316760:+
SE	10229	ENSMUSG00000026409.15;SE:chr1:130618885-130624754:130624822-130625643:-
SE	10230	ENSMUSG00000026409.15;SE:chr1:130618885-130624754:130625822-130626416:-
SE	10231	ENSMUSG00000026409.15;SE:chr1:130618885-130625643:130625822-130626416:-
SE	10232	ENSMUSG00000026409.15;SE:chr1:130626480-130626925:130626987-130627718:-
SE	10233	ENSMUSG00000026409.15;SE:chr1:130626480-130627718:130627847-130628507:-
SE	10239	ENSMUSG00000025665.18;SE:chrX:110299608-110300784:110300915-110308278:-
SE	10240	ENSMUSG00000025665.18;SE:chrX:110355987-110359989:110360051-110372547:-
SE	10257	ENSMUSG00000075415.14;SE:chr2:30930526-30934894:30934908-30942997:-
SE	10258	ENSMUSG00000075415.14;SE:chr2:30930526-30934894:30934908-30944036:-
SE	10259	ENSMUSG00000075415.14;SE:chr2:30930526-30942997:30943092-30944036:-
SE	10260	ENSMUSG00000075415.14;SE:chr2:30934908-30942997:30943092-30944036:-
SE	10261	ENSMUSG00000075415.14;SE:chr2:30930526-30942997:30943149-30944036:-
SE	10262	ENSMUSG00000075415.14;SE:chr2:30930526-30942997:30943179-30944036:-
SE	10263	ENSMUSG00000075415.14;SE:chr2:30934908-30942997:30943179-30944036:-
SE	10267	ENSMUSG00000027605.19;SE:chr2:155392389-155393110:155393148-155397774:+
SE	10271	ENSMUSG00000026743.17;SE:chr2:18076015-18097595:18097645-18106269:+
SE	10289	ENSMUSG00000040738.11;SE:chr4:11209465-11211882:11211932-11213706:-
SE	10292	ENSMUSG00000031139.17;SE:chrX:59160506-59164449:59164496-59166300:-
SE	10295	ENSMUSG00000094841.3;SE:chr7:83192315-83194553:83194656-83197941:-
SE	10298	ENSMUSG00000028906.18;SE:chr4:131655883-131657005:131657106-131663050:-
SE	10302	ENSMUSG00000028906.18;SE:chr4:131685130-131690235:131690297-131695099:-
SE	10304	ENSMUSG00000028906.18;SE:chr4:131690297-131691240:131691281-131691442:-
SE	10306	ENSMUSG00000028906.18;SE:chr4:131690297-131691442:131691498-131695099:-
SE	10309	ENSMUSG00000028906.18;SE:chr4:131724852-131727511:131727615-131730896:-
SE	10311	ENSMUSG00000028906.18;SE:chr4:131731105-131733360:131733434-131734269:-
SE	10317	ENSMUSG00000040964.17;SE:chr4:140295831-140296067:140296081-140297568:-
SE	10318	ENSMUSG00000040964.17;SE:chr4:140311243-140314095:140314211-140319129:-
SE	10326	ENSMUSG00000014602.16;SE:chr1:92953457-92954554:92954577-92964568:-
SE	10327	ENSMUSG00000014602.16;SE:chr1:92953457-92962268:92962294-92964568:-
SE	10331	ENSMUSG00000014602.16;SE:chr1:92974492-92979125:92979403-92980146:-
SE	10332	ENSMUSG00000014602.16;SE:chr1:92992004-92993274:92993300-92993769:-
SE	10336	ENSMUSG00000087621.8;SE:chr7:115681321-115685862:115685990-115688348:-
SE	10350	ENSMUSG00000026074.16;SE:chr1:40039909-40040590:40040751-40042917:+
SE	10351	ENSMUSG00000026074.16;SE:chr1:40039909-40040590:40040751-40043967:+
SE	10352	ENSMUSG00000026074.16;SE:chr1:40039909-40042917:40043147-40043967:+
SE	10353	ENSMUSG00000026074.16;SE:chr1:40040751-40042917:40043147-40043967:+
SE	10354	ENSMUSG00000026074.16;SE:chr1:40046690-40047491:40047499-40048848:+
SE	10355	ENSMUSG00000026074.16;SE:chr1:40049837-40050810:40051001-40053266:+
SE	10356	ENSMUSG00000006362.17;SE:chr8:123370272-123374440:123374517-123377069:-
SE	10359	ENSMUSG00000033257.15;SE:chr1:74725552-74726363:74726554-74726637:+
SE	10366	ENSMUSG00000032601.14;SE:chr9:108617961-108621429:108621494-108622681:+
SE	10378	ENSMUSG00000028137.10;SE:chr3:94394242-94394442:94394591-94395094:+
SE	10379	ENSMUSG00000028137.10;SE:chr3:94395159-94395446:94395586-94395834:+
